update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1164784213,[cleanup] add final modifier creates compile error,,,166195,,,,,,,,
1164799347,[refactoring] Wizard-based refactorings cannot be started,,,166222,,,,,,,,
1164971576,[build path] display read-only access rules for execution environments,,,166519,,,,,,,,
1165396634,[Compare] Support for validateEdit in Java structure compare,,,166966,,,,,,,,
1165516130,"[expressions] Add ""product"" property to platform property tester",,,167185,,,,,,,,
1165776788,Java 1.5 not an option when exporting Mac OS X application bundle,,,167361,,,,,,,,
1165894277,Potential programming problems in JDT UI code,,,167555,,,,,,,,
1165916582,rename does not fully reveal renamed type,,,167663,,,,,,,,
1165921933,[package explorer] 'Referenced Libraries' node stays when all libraries filtered,,,167682,,,,,,,,
1165927687,[preferences] Selecting 5.0 compliance with 6.0 JRE should not warn,,,167706,,,,,,,,
1165929801,[quick assist] add commands for refactoring quick fixes to support keybindings,,,167714,,,,,,,,
1165937355,Open Type Dialog cannot find types from projects migrated from 3.2.1 workspace,,,167746,,,,,,,,
1165995947,[package explorer] selectReveal(IStructuredSelection) does not work sometimes in workingset mode,,,167832,,,,,,,,
1166019210,Exception during refactoring,,,167945,,,,,,,,
1166061233,[build path]  Removing an attribute removes selection,,,168007,,,,,,,,
1166146428,"""Unused import"" failed to include classes only appear in comment.",,,168161,,,,,,,,
1166411244,J9 JRE cannot generate serial version ID,,,168388,,,,,,,,
1166638248,code generation inserts code at wrong place,,,168796,,,,,,,,
1166703959,Can't generate delegate methods for public final methods.,,,168882,,,,,,,,
1166980046,Be able to choose a execution environment on new java project wizard,,,169016,,,,,,,,
1167724690,[inline] else branch captured after method inlining,,,169331,,,,,,,,
1167746069,[Compare] Adopt improved element compare support,,,169365,,,,,,,,
1167796746,[quick fix] reimplement serial version quick fix without launching new VM,,,169407,,,,,,,,
1167813092,"""change modifiers to final where possible"" adds multiple ""finals""",,,169430,,,,,,,,
1167816961,Assert$AssertionFailedException put in log after canceling the refactor rename dialog,,,169441,,,,,,,,
1167820508,Error when click OK button in  Refactoring History property Dialog,,,169445,,,,,,,,
1167931739,[Use supertype] refactoring causes infinite loop with self-referential generic types,,,169608,,,,,,,,
1168016342,Problems with eclipse core expressions and loading of testers on demand,,,169736,,,,,,,,
1168232993,[clean up] Share project specific profiles does not work,,,169831,,,,,,,,
1168247776,[clean up] Ok button on profile modify dialog should not be disabled,,,169840,,,,,,,,
1168401733,Use ResourceDescription API from IDE,,,170061,,,,,,,,
1168402733,Cleanup dialog can be made small and no scrollbar offered,,,170066,,,,,,,,
1168403304,Cleanup profile customization provides no OK button,,,170069,,,,,,,,
1168403535,AssertionFailedException: null argument during cleanup,,,170070,,,,,,,,
1168436836,Remove dependancy on runtime.compatibility,,,170124,,,,,,,,
1168446677,[launching] new optional attribute for launch shortcuts,,,170144,,,,,,,,
1168488880,[clean up] On save clean up should leverage ICleanUps requrieAST,,,170191,,,,,,,,
1168513377,"Missing 'throw' in org.eclipse.ltk.internal.core.refactoring.ContentStamps.set(IDocument, ContentStamp)",,,170237,,,,,,,,
1168941191,FilteredItemsSelectionDialog is flashing when typing,,,170641,,,,,,,,
1168941655,FilteredItemsSelectionDialog: Jump over separation line on cursor down,,,170642,,,,,,,,
1169095986,[open type] sort prefix matches before camel case matches,,,170885,,,,,,,,
1169186402,[quick fix] support quick fix for all quickfixable annotations,,,171033,,,,,,,,
1169204124,Remove information dialog when there are not enough members in type to sort,,,171073,,,,,,,,
1169218125,[Sync View] Java content provider provides wrong label for folder,,,171099,,,,,,,,
1169460414,Mark occurrences accumulate in multiple editors on the same file,,,171242,,,,,,,,
1169517204,Internal Error reported by org.eclipse.ltk.core.refactoring,,,171356,,,,,,,,
1169520885,'Open Type' brings error dialog when filtering,,,171359,,,,,,,,
1169549016,[launching] New fields for launch delegates,,,171422,,,,,,,,
1169618710,[open type] package filters don't work any more,,,171525,,,,,,,,
1169718487,"Creation of JAR fails, internal error",,,171688,,,,,,,,
1169856873,Lowercase classes cannot be resolved to a type,,,171898,,,,,,,,
1170012576,[clean up] Selecting radio buttons causes erroneous cleanups count,,,171954,,,,,,,,
1170043784,"Search scope always includes sources, required project and application librairies when launched from menu items",,,171991,,,,,,,,
1170127708,org.eclipse.jdt.ui.tests/plugin.xml contains reference to non-existent class,,,172126,,,,,,,,
1170135333,'Open Type' does not indicate that it is indexing.,,,172142,,,,,,,,
1170213176,[JUnit] update JUnit4 to 4.2,,,172284,,,,,,,,
1170410694,Can't navigate hierarchy of binary type,,,172679,,,,,,,,
1170734738,[build path] Edit 'Source Attachment for cp variable' dialog too big,,,173012,,,,,,,,
1170735914,Clean-up misses most of unused local types,,,173015,,,,,,,,
1170738315,[build path] remove JRE_LIB from Build Path preferences page,,,173024,,,,,,,,
1170738785,'Start Rename refactoring in editor' is misleading,,,173026,,,,,,,,
1170740510,[package explorer] AFE null argument when restoring state of WorkingSetModel,,,173031,,,,,,,,
1170750310,Moving Refactoring popup should show all move targets,,,173056,,,,,,,,
1170752902,[clean up] remove trailing whitespace not visible in preview,,,173079,,,,,,,,
1170753477,[clean up] Remove trailing whitespace should not remove space after * in doc comment,,,173081,,,,,,,,
1170764660,New Class Path Variable dialog should be reworked,,,173134,,,,,,,,
1170764680,New Class Path Variable dialog: strange error in status line,,,173135,,,,,,,,
1170776694,Unable to rename class from Java Editor,,,173184,,,,,,,,
1170844840,[rename] Rename popup: Esc should quit rename mode,,,173295,,,,,,,,
1170861011,[preferences] Improve layout of 'Comment' page of formatter preference,,,173349,,,,,,,,
1170906780,[clean up] CleanUpSaveParticipantPreferenceConfiguration should show workspace settings as defaults,,,173425,,,,,,,,
1170925810,Import and Open Type don't find objects,,,173454,,,,,,,,
1171187007,NoSuchMethodError thrown for JavaPlugin.getWorkingCopyManager(),,,173788,,,,,,,,
1171442071,Unhandled exception after cancel of expansion in the Packages Explorer,,,174165,,,,,,,,
1171517585,[package explorer] 'Open Project' action should open closed projects in mixed selection,,,174275,,,,,,,,
1171534956,[inline] inlining a parameterized method call may need explicit parameterization,,,174327,,,,,,,,
1171859712,[clean up] Sort members removes markers without warning,,,174609,,,,,,,,
1171866304,Java type ref search via search page finds too much,,,174615,,,,,,,,
1171943269,Receive invalid Source from CompilationUnit after RenameRefactoring,,,174750,,,,,,,,
1172079247,JDT welcome icon refresh,,,175061,,,,,,,,
1172153389,Resource mapping for JUnit configs should be file instead of project,,,175180,,,,,,,,
1172204923,[clean up] Remove built in profile save participant,,,175244,,,,,,,,
1172346484,"""Generate Delate Methods"" does not list final methods",,,175432,,,,,,,,
1172443093,JUnit 4 integration doesn't find subclasses of @RunWith-annotated classes,,,175472,,,,,,,,
1172650465,Inconsistent use of single quotes on Errors/Warnings pref page,,,175833,,,,,,,,
1172654961,Strange stuff with Javadoc location,,,175845,,,,,,,,
1172665829,Variable extension selection dialog doesn't allow multiple selections,,,175880,,,,,,,,
1172684951,Bring back the alt-shift-R keybinding for rename,,,175957,,,,,,,,
1172873143,"JUnit view should persist ""Show Failures Only"" button state in the preference store",,,176267,,,,,,,,
1172908019,Link With Editor in Navigator and Project Explorer should work for IEditInput that can adapt to IFile,,,176282,,,,,,,,
1173279021,LTK Core - EmptyStackException in RefactoringHistoryService,,,176644,,,,,,,,
1173426756,Compiler warning in N20070309-0010,,,176813,,,,,,,,
1173429722,New class creation does not inherit final modifier on function arguments,,,176824,,,,,,,,
1173445543,"[organize imports] Organize imports ""imports"" local class",,,176856,,,,,,,,
1173740991,[encapsulate field] Encapsulate field on an array type does not use correct type for accessors,,,177099,,,,,,,,
1173793904,Open Declaration opens method and not method in class,,,177191,,,,,,,,
1173859051,IterateExpression should attempt to adapt to Collection,,,177324,,,,,,,,
1173881080,NLS33:translation questions,,,177402,,,,,,,,
1173885545,Package Explorer does not sync with Editor Pane when switching search results,,,177417,,,,,,,,
1174012680,Can't add a directory of classes to a class path,,,177707,,,,,,,,
1174028772,Open Declaration is opening the new java class in the same editor instead of opening a new editor tab,,,177738,,,,,,,,
1174048858,Compiler warning in N20070316-0010,,,177800,,,,,,,,
1174248234,"Details not always shown by ""Source > Clean Up""",,,177972,,,,,,,,
1174274926,[build path] support new ClasspathContainerInitialization API,,,178006,,,,,,,,
1174277179,[refactoring] Remove reference to internal ChangeExceptionHandler,,,178013,,,,,,,,
1174368466,[preferences] Errors/Warnings page should have keyword 'null',,,178216,,,,,,,,
1174374570,[quick fix] lightbulb shown although there's no SuppressWarnings quick fix for user-configured error,,,178238,,,,,,,,
1174409758,Finalize Experimental jdt.junit APIs,,,178440,,,,,,,,
1174455587,[clean up] performance degredation in clean up tests,,,178508,,,,,,,,
1174468869,[open type] shows no types after entering string with leading space,,,178549,,,,,,,,
1174555649,\u0000 isn't displayed in package explorer,,,178799,,,,,,,,
1174899695,[quick fix] 'Add missing attributes' does not add attribute 'value',,,179316,,,,,,,,
1174983662,Sometime expand vertical ruler hover doesn't work,,,179536,,,,,,,,
1175144661,Clean Up throws unexpected exception (OutOfMemory) while perform the refactoring,,,179968,,,,,,,,
1175172728,consume junit 3.8.2. from orbit,,,180057,,,,,,,,
1175504271,[build path] No warning on new project if unrecommended JRE selected,,,180494,,,,,,,,
1175505275,[build path] Use Execution Env radio not disabled on detect,,,180497,,,,,,,,
1175622003,Quick Type Hierarchy Prevents Mouse Scrolling,,,180828,,,,,,,,
1175697708,"Refactor ""rename"" doesn't update auxillary references to projects",,,181059,,,,,,,,
1175744578,[organize import] Should use new CleanUpAction to do multi organize imports,,,181160,,,,,,,,
1175747461,Missing description in progress view for editor saving action,,,181165,,,,,,,,
1175952326,Doc for classpathContainerPage extension is incorrect,,,181496,,,,,,,,
1176204161,[convert local] Convert local to field fails with shorthand array initializer,,,181805,,,,,,,,
1176211821,Refactor -> Rename now has confusing/problematic workflow,,,181830,,,,,,,,
1176266973,[rename] in-place Rename Field refactoring forces preview even if textual occurrences are not updated,,,181915,,,,,,,,
1176280726,[search] References to package filtered although all filters are disabled,,,181941,,,,,,,,
1176289478,JUNIT_HOME variable changes do not persist between sessions,,,181977,,,,,,,,
1176348665,[package explorer] [working sets] Offer 'Add to Working Set' action on projects,,,182100,,,,,,,,
1176455937,Show invisible characters on formatter preview,,,182341,,,,,,,,
1176624567,stack overflow renaming public type,,,182458,,,,,,,,
1176692240,open / close project takes 100 % of the CPU,,,182520,,,,,,,,
1176785457,NPE in New Java Project wizard,,,182725,,,,,,,,
1176872432,NPE in AbstractFix#getAdditionalInfo,,,182923,,,,,,,,
1176880870,[rename] Rename in editor should save file if operation started in saved file,,,182948,,,,,,,,
1176889498,Occasionally unable to refactor (by changing the name)  get NullPointerException,,,182993,,,,,,,,
1176893801,FilteredTypesSelectionDialog does not call TypeSelectionExtension#initialize(..),,,183010,,,,,,,,
1176899638,[JUnit] Subclass of testclass is not recoginzed as test class if all test methods are inherited only,,,183023,,,,,,,,
1176912149,"""Show Properties""->""Refactoring History"" results in an error box",,,183074,,,,,,,,
1176948665,[package explorer] [working sets] Working set order lost for non visible working sets,,,183127,,,,,,,,
1176952554,[package explorer] [working sets] Remove from WS does not work for resource working sets,,,183142,,,,,,,,
1177064522,[build path] cannot add project as source folder on Java Build Path page,,,183411,,,,,,,,
1177073541,working sets not synchronized with projects,,,183436,,,,,,,,
1177171062,Suppress compiler parsing when invoking inline rename,,,183515,,,,,,,,
1177243070,[Package-Explorer] Cannot Open More Projects When Exisiting Projects are Open,,,183536,,,,,,,,
1177314155,[clean up] Clean up details section should use HTML bullet list,,,183617,,,,,,,,
1177379705,[preferences] Selecting element in tree on Line Wrapping formatter page shows error,,,183736,,,,,,,,
1177486948,Name of the formatter profile lost with newer builds,,,184010,,,,,,,,
1177562214,New Java Project wizard should filter out aggregate working sets,,,184197,,,,,,,,
1177580825,NPE in package explorer with 'link with editor' enabled,,,184258,,,,,,,,
1177656053,UI issues on the 'Introduce Parameter Object' refactoring dialog,,,184418,,,,,,,,
1177678044,[Contributions] conflict reported for 2 different contexts,,,184502,,,,,,,,
1177680154,Need Generic Refactor support for non-Java elements,,,184506,,,,,,,,
1178015009,[JUnit] Not able to run individual test case,,,184919,,,,,,,,
1178028859,Four leaked images switching models in sync view,,,184971,,,,,,,,
1178090776,[actions] Assign Working Sets if there are no working sets,,,185102,,,,,,,,
1178093268,[working sets] Reveal changed element after 'Assign Working Sets',,,185113,,,,,,,,
1178093417,[working sets] project not removed from 'Other Projects',,,185114,,,,,,,,
1178100110,Assign Working Sets... useless if no working set,,,185159,,,,,,,,
1178119392,"Package Explorer ""Link With Editor"" only works for files on classpath?",,,185234,,,,,,,,
1178162015,Link with editor no longer working for non-Java resources,,,185302,,,,,,,,
1178177003,[package explorer] Better defaults when switching to working set mode,,,185333,,,,,,,,
1178185909,[introduce parameter object] UI problems,,,185377,,,,,,,,
1178191792,[introduce parameter object] Table should support multiselect,,,185401,,,,,,,,
1178259664,[build path] CE when creating new project on not existing drive,,,185527,,,,,,,,
1178520583,[introduce parameter object] all options in dialog should be persisted,,,185748,,,,,,,,
1178523513,[introduce parameter object] should test that new class is not hidden,,,185757,,,,,,,,
1178524144,[introduce parameter object] bugs with recursive calls,,,185762,,,,,,,,
1178524679,[introduce parameter object] new inner class interferes with other types,,,185764,,,,,,,,
1178526284,[introduce parameter object] new method conflicts with existing,,,185772,,,,,,,,
1178625994,failures when running 3.2 baselines,,,185999,,,,,,,,
1178679854,[build path] Mark JRE_Lib as deprecated on java project preference page,,,186094,,,,,,,,
1178696637,[quick fix] missing undo for 'rename CU' quick fix,,,186153,,,,,,,,
1178701297,[introduce parameter object] problems with super calls,,,186175,,,,,,,,
1178714141,javaElementFilters extension point description tells wrong default,,,186219,,,,,,,,
1178780650,[organize imports] duplicate imports are ignored on a package,,,186347,,,,,,,,
1178787348,New Java Type Wizard does not remember generate comment state,,,186377,,,,,,,,
1178789318,IllegalStateException in properties dialog,,,186389,,,,,,,,
1178856087,right click on junit test in Navigator view doesnt work,,,186535,,,,,,,,
1178870872,[package explorer] [working sets] Project remains in Other Projects working set when assigned away,,,186563,,,,,,,,
1178873373,OSX tests DNF,,,186572,,,,,,,,
1179131930,[Working Sets][package explorer] Others WS not updated if not first WS,,,186796,,,,,,,,
1179194849,[package explorer] [working sets] Can only create java working sets on assign WS dialog,,,186945,,,,,,,,
1179197282,[render] selected label drawn with color,,,186957,,,,,,,,
1179200662,[clean up] Add this qualifier radios interconnected,,,186967,,,,,,,,
1179202726,[introduce parameter object] don't introduce varargs on reordering,,,186975,,,,,,,,
1179218471,code cleanup -> non static access: only one selection possible,,,187017,,,,,,,,
1179225321,Source>Clean Up>Member Accesses>Non Static Accesses Radio Buttons Selections Modify Each Other,,,187047,,,,,,,,
1179306943,[introduce parameter object] Does add field prefix/suffix to constructor parameters,,,187283,,,,,,,,
1179307817,[package explorer] [working sets] 'New...' button missing mnemonic on assign WS dialog,,,187290,,,,,,,,
1179478619,[build path] NPE when restoring invalid project in workspace root,,,187824,,,,,,,,
1179481397,[introduce parameter object] default package rendered wrong,,,187839,,,,,,,,
1179709721,[quik fix:add unimplemented methods] should preserve original methods order defined by interface,,,188040,,,,,,,,
1179723138,[Introduce Parameter Object] Can not assign shortcut to command,,,188068,,,,,,,,
1179726936,[Introduce Parameter Object] Solvable mnemonic conflicts on dialog,,,188073,,,,,,,,
1179736483,[clean up] improve 'show wizard' label on pref page,,,188099,,,,,,,,
1179740593,[preferences] mnemonic conflicts & missing,,,188112,,,,,,,,
1179742084,Rename refactoring does not validate edit BEFORE refactoring starts,,,188125,,,,,,,,
1179744474,BulletListBlock is not read only,,,188130,,,,,,,,
1179805547,[javadoc export] source version '1.6' missing for selection,,,188262,,,,,,,,
1179807935,[build path] Link Source... with extended variable proposes extended path as name,,,188276,,,,,,,,
1179820322,[preferences] dialog font not used in clean up dialog,,,188313,,,,,,,,
1179890040,[pull up] to interface changes field visibility,,,188595,,,,,,,,
1179890399,[pull up] AFE on preview page,,,188597,,,,,,,,
1179890723,Source missing for JUnit 3.8.2,,,188602,,,,,,,,
1179908989,[clean up][format] need to catch up from bug 185928,,,188650,,,,,,,,
1179924610,Generate hashCode()/equals() warns about enum fields,,,188720,,,,,,,,
1179925675,[JUnit] Clear terminated also clears starting tests,,,188728,,,,,,,,
1179980284,Cleanup CodeFormatterUtil,,,188864,,,,,,,,
1179983278,Solvable mnemonic problem for BuilPath Library,,,188878,,,,,,,,
1179993004,[clean up] Clean Up wizard needs too much space/is ugly,,,188910,,,,,,,,
1180010652,Classes only required for javadoc references showing up as unused imports in 1.6 VM`,,,189001,,,,,,,,
1180055835,[render] colored labels shifted to the right and margin smaller between icon and text,,,189083,,,,,,,,
1180081210,Exception on startup,,,189143,,,,,,,,
1180081978,[test] The test NLSSourceModifierTest.testBug95708_2 is seems to be incorrect,,,189146,,,,,,,,
1180238627,ArrayIndexOutOfBoundsException when opening editor from search,,,189311,,,,,,,,
1180325639,[clean up] Does not remove unused local variable if assignment,,,189394,,,,,,,,
1180327049,[clean up] Does not add block if expected,,,189398,,,,,,,,
1180338428,Need a public way to instantiate and override the CompilationUnitEditor,,,189432,,,,,,,,
1180409435,[clean up] Bullet list on clean up wizard does not respect dialog font,,,189619,,,,,,,,
1180409461,[clean up] Bullet list on clean up wizard does not respect dialog font,,,189620,,,,,,,,
1180413077,[Introduce Parameter Object] Introduces duplicate method,,,189632,,,,,,,,
1180423021,TVT33:TCT430: pt - window truncated,,,189658,,,,,,,,
1180424669,[extract superclass] NPE when extracting no method,,,189666,,,,,,,,
1180425889,[junit] JUnit container source attachment broken for 3.8.2,,,189672,,,,,,,,
1180499141,[JUnit] TestRunnerViewPart should remove DirtyListener in dispose(),,,189882,,,,,,,,
1180501286,Update doc regarding 3.3 API change,,,189893,,,,,,,,
1180555339,[generate delegate] Cannont delegate final methods,,,190103,,,,,,,,
1180592412,[clean up] Extra parentheses not removed,,,190188,,,,,,,,
1180837036,"@SuppressWarnings(""unchecked"") quickfix on local variables.",,,190678,,,,,,,,
1180875375,@depracation placed incorrectly by Quick Fix for class vars,,,190701,,,,,,,,
1180933993,Add new artwork,,,190781,,,,,,,,
1180955285,Package Explorer should show all working sets by default,,,190847,,,,,,,,
1180958311,Internal NPE when doing extract superclass,,,190856,,,,,,,,
1181011933,[introduce parameter object] clean up refactoring activation code,,,190982,,,,,,,,
1181014237,[build path] Project can add itself as class folder,,,190987,,,,,,,,
1181024318,[clean up] Save actions preference page does not restore all defaults,,,191009,,,,,,,,
1181093696,[extract superclass] Methods are removed from child class but not moved to newly created superclass,,,191180,,,,,,,,
1181097829,Time out on initializing java plugin,,,191193,,,,,,,,
1181103263,[JUnit] leaking in TestRoot if test run terminated by platform,,,191208,,,,,,,,
1181271504,[quick fix] 'Change modifier to static final' is a noop,,,191656,,,,,,,,
1181294809,Classses from a wizard package loaded on empty workbench,,,191725,,,,,,,,
1181483826,"[clean up] use modifier ""final"" where possible removes annotations",,,191862,,,,,,,,
1181619598,[package explorer] Link with editor does not work for .java file that's not on classpath,,,192129,,,,,,,,
1181635828,Class rename refactoring misses Hibernate mappings,,,192200,,,,,,,,
1181719852,Export to Jav File wizard doc our of date,,,192440,,,,,,,,
1182237303,[introduce parameter object] Scriptable refactoring not implemented,,,193312,,,,,,,,
1182312955,[working sets] Working Set Assignments dialog does not use dialog font for checkbox,,,193482,,,,,,,,
1182329296,"Eclipse Hangs on ""Add generated serial version ID""",,,193532,,,,,,,,
1182410241,[quick fix] quick fixes should be recalculated if proposals list is already shown,,,193711,,,,,,,,
1182738771,[Clean up] Make 'Add unimplemented methods' multi-quickfixable,,,194166,,,,,,,,
1182829211,[extract superclass] cannot complete the task,,,194389,,,,,,,,
1182845352,JDT UI has some incompatible manifests,,,194419,,,,,,,,
1182859956,[Organize Imports] Removes static imports used in Javadoc,,,194470,,,,,,,,
1182934040,Delete All sources at webapps,,,194616,,,,,,,,
1182940960,[clean up] Iterable loop converter does not infere type to loop variable,,,194638,,,,,,,,
1182941128,[clean up] Iterable loop converter removes used import,,,194639,,,,,,,,
1183103058,[quick fix] Create field doesn't honor array,,,194913,,,,,,,,
1183448568,Regression: Eclipse can't create project in workspace when it's already in the directory,,,195259,,,,,,,,
1183448922,java editor does not understand package-info.java format,,,195261,,,,,,,,
1183531096,javadoc warnings in N20070704-0010,,,195377,,,,,,,,
1183542773,Variable in template Code > New Java File not honoured,,,195408,,,,,,,,
1183632804,"[preferences] Code formatter prefs: ""Force split"" checkbox cut",,,195552,,,,,,,,
1184032993,Usability bug: New Java Project window's Directory text box is cleared when creating project from existing source,,,195956,,,,,,,,
1184134853,[JUnit] performance 'Show failures only' is very slow,,,196140,,,,,,,,
1184134877,[api] fix unresolvable references through extension point,,,196141,,,,,,,,
1184223329,[refactoring] 'Refactor > Create Script' should not close dialog if script location is invalid,,,196300,,,,,,,,
1184224605,[ccp] No question ask if overriding empty folder,,,196303,,,,,,,,
1184225015,[refactoring] 'Refactor > Create Script' silently fails and leaves empty script,,,196307,,,,,,,,
1184225427,[ccp] No difference between Skip All and Cancel,,,196310,,,,,,,,
1184566624,[pull up] Internal Error with Refactor > Pull Up (ArrayStoreException),,,196635,,,,,,,,
1184572709,[organize imports] import broken with * groups,,,196646,,,,,,,,
1184602834,refactor->rename folder does not update build path info,,,196743,,,,,,,,
1184641252,[ccp][dnd] Can drop a IPackageFragmentRoot onto another root,,,196788,,,,,,,,
1184644270,[ccp] Overwritte package fragment root without warning,,,196793,,,,,,,,
1184668456,[extract method] extract method does not honor the method body template,,,196837,,,,,,,,
1184755322,"project explorer (and package explorer) does not remember the ""link to editor"" state (always disabled after eclipse was close and reopen)",,,196984,,,,,,,,
1184816222,[dnd] Import not moved on member move,,,197102,,,,,,,,
1184831923,[reorg] NPE on move classes,,,197142,,,,,,,,
1184947838,New Feature: Add feature to open interface implementation declaration.,,,197349,,,,,,,,
1185165653,SHIFT+ALT+T opens wrong refactoring popup,,,197464,,,,,,,,
1185175136,[dnd] Refactoring script for copy folder generates 'null' folder,,,197481,,,,,,,,
1185176712,[refactoring] NPE when on Apply Script,,,197483,,,,,,,,
1185252930,[clean up] Clean Up configuration dialog talks about save actions,,,197626,,,,,,,,
1185293302,5 failures in Eclipse Automated tests in org.eclipse.ltk.core.refactoring when using IBM Java 6.0,,,197722,,,,,,,,
1185364419,9 failures in org.eclipse.jdt.ui.tests when using IBM Java 6.0,,,197842,,,,,,,,
1185419726,[extract class] removes import that is still used,,,197933,,,,,,,,
1185420060,[extract class] slow response in UI,,,197934,,,,,,,,
1185443546,[reorg] Introduce IReorgDestination and ReorgDestinationFactory,,,197985,,,,,,,,
1185521306,AssertionFailedException during drag & drop,,,198103,,,,,,,,
1185790742,RefactoringActions.convertToEnclosingOrPrimaryType(IJavaElement) does not return a type for IPackageDeclaration,,,198279,,,,,,,,
1185790946,[extract superclass] removes members and leaves me with a compile error,,,198281,,,,,,,,
1185804560,[ltk] getActive() is incorrect for InternalTextEditChangeNode,,,198318,,,,,,,,
1185866405,[move static members] Moving a constant talks about method,,,198391,,,,,,,,
1185867182,[extract class] IAE when extracting class,,,198392,,,,,,,,
1185869331,[reorg] IAE when move folder to java element,,,198399,,,,,,,,
1185872919,[dnd] Strange dialog quickly appears when dropping on invalid target,,,198410,,,,,,,,
1185874132,ASTResolving.isWriteAccess returns true for !operator,,,198415,,,,,,,,
1185874166,ASTResolving.isWriteAccess returns true for !operator,,,198416,,,,,,,,
1185874518,ASTResolving.isWriteAccess returns true for !operator,,,198418,,,,,,,,
1185874831,[Extract Class] Removes import in junit.textui.ResultPrinter,,,198420,,,,,,,,
1185874925,[Extract Class] Missing field update in junit.awtui.ProgressBar,,,198421,,,,,,,,
1185875269,[Extract Class] Generates incorrect Parameter,,,198424,,,,,,,,
1185954863,Use of colored label decorations is inconsistent,,,198529,,,,,,,,
1186024934,[preferences] Restore default unchecks 'colored labels',,,198637,,,,,,,,
1186027703,[Extract Class] Used import removed,,,198643,,,,,,,,
1186028949,[Extract Class] Warn if visibility problems will occur,,,198644,,,,,,,,
1186030994,[Extract Class] Does not update field reference,,,198648,,,,,,,,
1186040018,[reorg] Can not select CU children if move member,,,198668,,,,,,,,
1186043898,[reorg] NPE when pasting into empty selection,,,198679,,,,,,,,
1186046661,[Extract Class] Final fields need constructor initialization,,,198689,,,,,,,,
1186048337,[Extract Class] Shows wrong class if can not generate getter/setter,,,198698,,,,,,,,
1186048686,[Extract Class] Can press 'ok' although error status,,,198700,,,,,,,,
1186110300,[Extract Class] does not work if internal class has comments,,,198783,,,,,,,,
1186110620,[Extract Class] NPE when array.length access is assigned,,,198786,,,,,,,,
1186114048,[Extract Class] Removes qualifier if unable to convert node,,,198792,,,,,,,,
1186128163,[Extract Class] no message if parameterName is already in use,,,198812,,,,,,,,
1186312444,Performance tests commit measurement in done in loop in several tests,,,198894,,,,,,,,
1186370850,[Extract Class] Fields that are kept may not be renamed in ui,,,198918,,,,,,,,
1186371471,[reorg] Test failure in MoveTest in N20070805-0010,,,198919,,,,,,,,
1186385311,[Extract Class] Parameter object visibility too low,,,198932,,,,,,,,
1186385405,[Extract Class] Stripped parameter names for constructors might not be unique,,,198935,,,,,,,,
1186455880,DnD of Class from Package Explorer to Navigator behaves strange on src folder,,,199027,,,,,,,,
1186464824,Strange drop feedback line when dragging from another view to Outline,,,199054,,,,,,,,
1186465312,[dnd] dragging multiple items in Outline view can result in unexpected copy,,,199055,,,,,,,,
1186468060,[Extract Class] Update fails in switch blocks,,,199063,,,,,,,,
1186469943,Dialog that says a method can't be moved is not understandable,,,199070,,,,,,,,
1186469961,Move Refactoring broken for methods,,,199071,,,,,,,,
1186469984,[Extract Class] Increment replacement fails if qualifier is used,,,199072,,,,,,,,
1186534095,"Opened project has unnecessary ""Open Project"" context menu item.",,,199204,,,,,,,,
1186537922,[Extract Class] improve default class and parameter names,,,199215,,,,,,,,
1186538257,[Extract Class] should retain formatting and comments of extracted fields,,,199218,,,,,,,,
1186548115,[extract class] Does not respect field prefix/suffix settings,,,199234,,,,,,,,
1186626479,[dnd] Copy PackageDeclaration is a noop,,,199374,,,,,,,,
1186627414,Refactoring script feature broken as soon as I enter non-UTF-8 char,,,199376,,,,,,,,
1186632479,[refactoring] change signature throws exception,,,199386,,,,,,,,
1186645111,[Extract Class] Mnemonic conflict for &f,,,199423,,,,,,,,
1186987256,"IllegalStateException ""problem getting model""",,,199729,,,,,,,,
1187063635,[extract method] Can't extract boolean sub expression if 'equals' used,,,199844,,,,,,,,
1187091028,"error markers wrong on outline, problem view",,,199919,,,,,,,,
1187119513,Need Run As -> SWT Application when target platform < 3.3,,,199972,,,,,,,,
1187142447,[api] API to access the shared AST of the active editor,,,199992,,,,,,,,
1187143054,Ridiculously large method signatures crash eclipse when hitting ctrl-space,,,199993,,,,,,,,
1187154074,[refactoring] ArrayStoreException is thrown when pullUp refactoring command is called,,,200017,,,,,,,,
1187279436,JBoss EclipseIDE not working due to missing class,,,200266,,,,,,,,
1187337532,"[quick fix] assign to local/field should add semicolon, if required",,,200362,,,,,,,,
1187595121,Code formatter not called after renaming a method,,,200549,,,,,,,,
1187681362,Lost comment after applying code cleanup,,,200680,,,,,,,,
1187766345,chkpii error in N20070822-0010,,,200819,,,,,,,,
1188206798,InvocationTargetException during refactoring,,,201275,,,,,,,,
1188243254,Can't run or debug Junit on Vista,,,201350,,,,,,,,
1188285840,Refactoring asks to save on non-resource related editors,,,201415,,,,,,,,
1188315422,Dragging items in the outline behaves strangely,,,201485,,,,,,,,
1188379628,[quick fix] change type does not fully qualify conflicting type,,,201587,,,,,,,,
1188380294,[working sets] Edit java working set dialog adds workbench part selection to set,,,201590,,,,,,,,
