update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1147785407,normal,,,142061,,,,,,
1147860811,normal,,,142274,,,,,,
1147958970,major,,,142595,,,,,,
1147965554,normal,,,142639,,,,,,
1148265051,normal,,,142940,,,,,,
1148350600,critical,,,143160,,,,,,
1148377486,normal,,,143240,,,,,,
1148381886,normal,,,143261,,,,,,
1148387583,normal,,,143287,,,,,,
1148388625,minor,,,143291,,,,,,
1148395101,normal,,,143319,,,,,,
1148441520,normal,,,143421,,,,,,
1148545259,normal,,,143719,,,,,,
1148572239,normal,,,143854,,,,,,
1149086038,major,,,144773,,,,,,
1149128702,normal,,,144846,,,,,,
1149137762,major,,,144863,,,,,,
1149138947,blocker,,,144864,,,,,,
1149663664,normal,,,145756,,,,,,
1149666184,major,,,145762,,,,,,
1150115126,normal,,,146644,,,,,,
1150359059,normal,,,147292,,,,,,
1150442996,normal,,,147432,,,,,,
1150692876,normal,,,147707,,,,,,
1150879072,normal,,,148043,,,,,,
1150951834,normal,,,148188,,,,,,
1150983514,major,,,148288,,,,,,
1151194568,normal,,,148552,,,,,,
1151374438,normal,,,148782,,,,,,
1151401179,normal,,,148834,,,,,,
1151792986,normal,,,149394,,,,,,
1151824608,blocker,,,149406,,,,,,
1151980207,normal,,,149528,,,,,,
1152357235,normal,,,150080,,,,,,
1153202509,critical,,,150932,,,,,,
1153202828,major,,,150933,,,,,,
1153217535,major,,,150971,,,,,,
1154377787,normal,,,152406,,,,,,
1154495080,normal,,,152577,,,,,,
1154513773,major,,,152619,,,,,,
1154662658,normal,,,152832,,,,,,
1155115970,normal,,,153311,,,,,,
1155176939,normal,,,153403,,,,,,
1155879141,major,,,154344,,,,,,
1156148055,major,,,154540,,,,,,
1156322845,normal,,,154862,,,,,,
1156325569,normal,,,154873,,,,,,
1156516041,normal,,,155269,,,,,,
1156977170,normal,,,155758,,,,,,
1157229216,normal,,,156043,,,,,,
1158023543,normal,,,156975,,,,,,
1158052622,normal,,,157049,,,,,,
1158108659,normal,,,157137,,,,,,
1158312194,normal,,,157484,,,,,,
1158327023,normal,,,157519,,,,,,
1159179070,major,,,158589,,,,,,
1159259194,normal,,,158761,,,,,,
1159433139,normal,,,159117,,,,,,
1159470315,normal,,,159215,,,,,,
1159810234,normal,,,159536,,,,,,
1160130977,normal,,,160051,,,,,,
1160132149,normal,,,160052,,,,,,
1160459680,normal,,,160290,,,,,,
1160492863,normal,,,160381,,,,,,
1160666319,normal,,,160759,,,,,,
1160981456,normal,,,161043,,,,,,
1161167048,major,,,161434,,,,,,
1161619149,normal,,,162020,,,,,,
1161622301,normal,,,162022,,,,,,
1161674493,normal,,,162075,,,,,,
1162201237,blocker,,,162756,,,,,,
1162815021,normal,,,163571,,,,,,
1164524420,blocker,,,165861,,,,,,
1165481198,normal,,,167094,,,,,,
1165486921,normal,,,167110,,,,,,
1165718021,normal,,,167337,,,,,,
1165909835,normal,,,167621,,,,,,
1166003459,normal,,,167864,,,,,,
1166168765,normal,,,168201,,,,,,
1166184424,normal,,,168242,,,,,,
1166184709,normal,,,168243,,,,,,
1168578104,normal,,,170311,,,,,,
1168620759,normal,,,170373,,,,,,
1169824635,normal,,,171869,,,,,,
1170089027,minor,,,172079,,,,,,
1170251881,normal,,,172370,,,,,,
1170252102,normal,,,172371,,,,,,
1170349607,normal,,,172586,,,,,,
1170413343,normal,,,172683,,,,,,
1170690103,normal,,,172929,,,,,,
1170757510,normal,,,173102,,,,,,
1170777959,normal,,,173190,,,,,,
1170778051,normal,,,173191,,,,,,
1170948530,normal,,,173537,,,,,,
1170965300,normal,,,173580,,,,,,
1170972678,normal,,,173585,,,,,,
1171210540,normal,,,173807,,,,,,
1171367919,normal,,,174036,,,,,,
1171387634,major,,,174107,,,,,,
1171437177,normal,,,174157,,,,,,
1171450562,normal,,,174194,,,,,,
1171457740,normal,,,174212,,,,,,
1171523079,normal,,,174297,,,,,,
1171600040,normal,,,174422,,,,,,
1171629536,normal,,,174482,,,,,,
1171918254,normal,,,174725,,,,,,
1171995746,normal,,,174901,,,,,,
1172174969,normal,,,175215,,,,,,
1172547487,normal,,,175667,,,,,,
1172652812,normal,,,175841,,,,,,
1172729597,normal,,,176010,,,,,,
1172825789,normal,,,176181,,,,,,
1173083586,normal,,,176371,,,,,,
1173106254,major,,,176413,,,,,,
1173626142,normal,,,176944,,,,,,
1173627412,normal,,,176945,,,,,,
1173627560,normal,,,176947,,,,,,
1173887063,normal,,,177425,,,,,,
1174339377,normal,,,178167,,,,,,
1174382935,trivial,,,178275,,,,,,
1174388389,normal,,,178322,,,,,,
1174404110,normal,,,178407,,,,,,
1174411244,normal,,,178447,,,,,,
1174411568,normal,,,178449,,,,,,
1174411838,normal,,,178451,,,,,,
1174470550,normal,,,178559,,,,,,
1174592255,normal,,,178928,,,,,,
1174843450,normal,,,179212,,,,,,
1175006329,normal,,,179612,,,,,,
1175009242,normal,,,179616,,,,,,
1175236345,normal,,,180180,,,,,,
1175295929,major,,,180339,,,,,,
1176118294,normal,,,181629,,,,,,
1176374997,normal,,,182171,,,,,,
1176715428,normal,,,182566,,,,,,
1176794675,normal,,,182743,,,,,,
1176897129,normal,,,183017,,,,,,
1176973621,normal,,,183207,,,,,,
1176981738,normal,,,183227,,,,,,
1176983417,normal,,,183234,,,,,,
1177081973,normal,,,183465,,,,,,
1177328218,normal,,,183636,,,,,,
1177339141,normal,,,183666,,,,,,
1177427480,normal,,,183869,,,,,,
1177545003,normal,,,184164,,,,,,
1177595912,normal,,,184316,,,,,,
1177684993,normal,,,184517,,,,,,
1177838472,normal,,,184627,,,,,,
1178015483,normal,,,184920,,,,,,
1178215219,normal,,,185473,,,,,,
1178618278,normal,,,185976,,,,,,
1178802145,normal,,,186437,,,,,,
1178817875,normal,,,186472,,,,,,
1178880372,critical,,,186604,,,,,,
1179141515,normal,,,186838,,,,,,
1179233687,normal,,,187079,,,,,,
1179254955,normal,,,187159,,,,,,
1179297026,critical,,,187241,,,,,,
1179300918,critical,,,187250,,,,,,
1179320975,normal,,,187359,,,,,,
1179404596,normal,,,187638,,,,,,
1179475455,normal,,,187809,,,,,,
1179731100,normal,,,188088,,,,,,
1179894826,critical,,,188612,,,,,,
1179926245,normal,,,188735,,,,,,
1179926554,normal,,,188739,,,,,,
1179933144,normal,,,188777,,,,,,
1180014521,normal,,,189016,,,,,,
1180322948,major,,,189387,,,,,,
1180338949,major,,,189435,,,,,,
1180345956,normal,,,189467,,,,,,
1180358879,normal,,,189499,,,,,,
1180536677,normal,,,190041,,,,,,
1181058378,normal,,,191128,,,,,,
1181102411,normal,,,191204,,,,,,
1181305716,normal,,,191756,,,,,,
1181369436,minor,,,191815,,,,,,
1181617881,major,,,192127,,,,,,
1181661216,normal,,,192292,,,,,,
1181900750,normal,,,192904,,,,,,
1182262484,normal,,,193392,,,,,,
1183980394,normal,,,195865,,,,,,
1184030074,normal,,,195947,,,,,,
1184141678,normal,,,196159,,,,,,
1184606782,normal,,,196754,,,,,,
1184607232,normal,,,196755,,,,,,
1184937248,normal,,,197331,,,,,,
1185807951,normal,,,198326,,,,,,
1185843697,normal,,,198360,,,,,,
1185967179,normal,,,198559,,,,,,
1186308876,normal,,,198891,,,,,,
1187266797,normal,,,200230,,,,,,
1188542575,normal,,,201889,,,,,,
1188974253,normal,,,202265,,,,,,
1189005854,normal,,,202337,,,,,,
1189476123,normal,,,202888,,,,,,
1189671911,normal,,,203270,,,,,,
1190283263,normal,,,204143,,,,,,
1191204861,major,,,205019,,,,,,
1191332048,major,,,205230,,,,,,
1192467154,normal,,,206398,,,,,,
1192624528,normal,,,206674,,,,,,
1192626253,normal,,,206679,,,,,,
1192667091,major,,,206708,,,,,,
1192677737,normal,,,206729,,,,,,
1192703193,major,,,206788,,,,,,
1192730614,blocker,,,206837,,,,,,
1192811032,major,,,206959,,,,,,
1193225228,blocker,,,207335,,,,,,
1193238348,normal,,,207359,,,,,,
1193734583,normal,,,207984,,,,,,
1194017597,normal,,,208617,,,,,,
1194446668,normal,,,209092,,,,,,
1195574963,normal,,,210457,,,,,,
1195576635,critical,,,210464,,,,,,
1196417224,normal,,,211605,,,,,,
1196427039,normal,,,211624,,,,,,
1196517204,normal,,,211677,,,,,,
1196938399,normal,,,212161,,,,,,
1197365699,normal,,,212571,,,,,,
1197552153,normal,,,212920,,,,,,
1197886268,normal,,,213190,,,,,,
1198176087,major,,,213660,,,,,,
1198236438,major,,,213715,,,,,,
1199443265,normal,,,214362,,,,,,
1200457871,normal,,,215462,,,,,,
1200744053,normal,,,215889,,,,,,
1201034104,normal,,,216216,,,,,,
1201618450,normal,,,216979,,,,,,
1201626202,normal,,,217005,,,,,,
1201754464,major,,,217238,,,,,,
1202481114,normal,,,218377,,,,,,
1203433208,normal,,,219497,,,,,,
1203434816,normal,,,219503,,,,,,
1203595598,normal,,,219832,,,,,,
1203674742,normal,,,219979,,,,,,
1204656825,trivial,,,221424,,,,,,
1204878959,normal,,,221855,,,,,,
1205229089,normal,,,222240,,,,,,
1205239824,normal,,,222278,,,,,,
1205569241,normal,,,222849,,,,,,
1205749265,normal,,,222961,,,,,,
1205749339,normal,,,222962,,,,,,
1205749755,normal,,,222964,,,,,,
1205850447,normal,,,223121,,,,,,
1206522978,major,,,224098,,,,,,
1206545560,normal,,,224194,,,,,,
1207041630,normal,,,225128,,,,,,
1208427518,normal,,,227589,,,,,,
1208793251,normal,,,228114,,,,,,
1208963364,normal,,,228525,,,,,,
1209743229,major,,,230044,,,,,,
1210137866,normal,,,230870,,,,,,
1210168679,major,,,230975,,,,,,
1210173519,major,,,230995,,,,,,
1210213762,normal,,,231063,,,,,,
1210688572,normal,,,231929,,,,,,
1210770623,normal,,,232160,,,,,,
1211314548,normal,,,233127,,,,,,
1211314625,normal,,,233128,,,,,,
1211380325,normal,,,233336,,,,,,
1211489459,normal,,,233605,,,,,,
1211556637,normal,,,233767,,,,,,
1211561644,normal,,,233778,,,,,,
1211813933,normal,,,234032,,,,,,
1211951329,normal,,,234338,,,,,,
1212063942,normal,,,234691,,,,,,
1212230562,normal,,,234990,,,,,,
1213262935,normal,,,236901,,,,,,
1213285773,normal,,,236986,,,,,,
1213348119,normal,,,237096,,,,,,
1213585537,major,,,237242,,,,,,
1213714726,normal,,,237537,,,,,,
1213839487,normal,,,237747,,,,,,
1213913989,major,,,237874,,,,,,
1213914149,major,,,237875,,,,,,
1213914283,normal,,,237876,,,,,,
1213914390,normal,,,237877,,,,,,
1213946748,blocker,,,237922,,,,,,
1213975834,normal,,,238001,,,,,,
1215434108,normal,,,239843,,,,,,
1215630618,normal,,,240254,,,,,,
1215679174,major,,,240338,,,,,,
1215753545,major,,,240474,,,,,,
1215791321,normal,,,240546,,,,,,
1216031157,normal,,,240696,,,,,,
1216356543,normal,,,241377,,,,,,
1216806982,normal,,,241830,,,,,,
1217944609,normal,,,243227,,,,,,
1218108945,normal,,,243472,,,,,,
1218109108,normal,,,243475,,,,,,
1218440540,normal,,,243753,,,,,,
1219325710,normal,,,244870,,,,,,
1220411752,normal,,,246060,,,,,,
1220445052,normal,,,246127,,,,,,
1220605806,major,,,246391,,,,,,
1221115547,normal,,,247007,,,,,,
1221123891,normal,,,247027,,,,,,
1221148166,normal,,,247091,,,,,,
1221229345,normal,,,247198,,,,,,
1221384544,normal,,,247232,,,,,,
1221668381,normal,,,247749,,,,,,
1222417044,normal,,,248725,,,,,,
1222433809,normal,,,248767,,,,,,
1222433839,normal,,,248768,,,,,,
1222875620,normal,,,249406,,,,,,
1222878075,normal,,,249410,,,,,,
1222878118,normal,,,249411,,,,,,
1222942517,normal,,,249518,,,,,,
1223465504,normal,,,250137,,,,,,
1224057118,normal,,,250942,,,,,,
1224741558,major,,,251832,,,,,,
1224765766,normal,,,251893,,,,,,
1225108949,normal,,,252228,,,,,,
1225114343,normal,,,252246,,,,,,
1225120820,normal,,,252267,,,,,,
1225316988,normal,,,252711,,,,,,
1225370576,normal,,,252855,,,,,,
1225789703,normal,,,253713,,,,,,
1225872387,critical,,,253913,,,,,,
1227089666,normal,,,255824,,,,,,
1227576334,normal,,,256379,,,,,,
1227776867,critical,,,256787,,,,,,
1228306325,normal,,,257401,,,,,,
1228484871,normal,,,257761,,,,,,
1228750264,normal,,,257988,,,,,,
1229505702,normal,,,259115,,,,,,
1230047208,normal,,,259609,,,,,,
1231239815,normal,,,260068,,,,,,
1231338172,normal,,,260315,,,,,,
1231507863,normal,,,260582,,,,,,
1231513323,normal,,,260594,,,,,,
1231653307,normal,,,260634,,,,,,
1231765580,normal,,,260763,,,,,,
1232471013,normal,,,261733,,,,,,
1232536399,normal,,,261863,,,,,,
1232537858,critical,,,261870,,,,,,
1232548944,normal,,,261890,,,,,,
1232963652,normal,,,262385,,,,,,
1232966293,normal,,,262396,,,,,,
1232994883,normal,,,262463,,,,,,
1233065917,normal,,,262653,,,,,,
1233072515,normal,,,262678,,,,,,
1233105578,normal,,,262711,,,,,,
1233318207,normal,,,263080,,,,,,
1233319562,normal,,,263084,,,,,,
1233769040,normal,,,263717,,,,,,
1234253174,normal,,,264341,,,,,,
1234369600,normal,,,264603,,,,,,
1234369735,normal,,,264605,,,,,,
1235018933,normal,,,265438,,,,,,
1235050947,normal,,,265534,,,,,,
1235061034,normal,,,265560,,,,,,
1235153393,normal,,,265726,,,,,,
1235313504,normal,,,265771,,,,,,
1235392635,normal,,,265863,,,,,,
1235392940,normal,,,265864,,,,,,
1235496500,normal,,,266056,,,,,,
1235562994,normal,,,266175,,,,,,
1235576225,blocker,,,266222,,,,,,
1236230517,normal,,,267180,,,,,,
1236324555,normal,,,267356,,,,,,
1236424981,normal,,,267506,,,,,,
1236435128,normal,,,267511,,,,,,
1236684989,normal,,,267906,,,,,,
1236763594,normal,,,268119,,,,,,
1236787022,normal,,,268223,,,,,,
1236789838,normal,,,268231,,,,,,
1236862144,major,,,268395,,,,,,
1236868299,normal,,,268418,,,,,,
1236952123,normal,,,268583,,,,,,
1237215547,normal,,,268867,,,,,,
1237218244,normal,,,268875,,,,,,
1237328820,major,,,269122,,,,,,
1237374670,normal,,,269236,,,,,,
1237438337,normal,,,269322,,,,,,
1237453326,normal,,,269361,,,,,,
1237849573,normal,,,269765,,,,,,
1237970613,normal,,,269972,,,,,,
1238292411,normal,,,270374,,,,,,
1238598327,normal,,,270882,,,,,,
1238602727,normal,,,270894,,,,,,
1238652522,normal,,,270949,,,,,,
1238751091,normal,,,271141,,,,,,
1239026091,critical,,,271373,,,,,,
1239035088,normal,,,271386,,,,,,
1239292369,normal,,,271848,,,,,,
1239634072,blocker,,,272084,,,,,,
1239739268,critical,,,272237,,,,,,
1239741016,normal,,,272241,,,,,,
1239786395,normal,,,272327,,,,,,
1239806226,normal,,,272392,,,,,,
1239806460,normal,,,272394,,,,,,
1239807171,normal,,,272398,,,,,,
1239885058,normal,,,272543,,,,,,
1239891099,normal,,,272572,,,,,,
1239897487,major,,,272588,,,,,,
1240217217,critical,,,272907,,,,,,
1240220387,normal,,,272927,,,,,,
1240299946,normal,,,273059,,,,,,
1240576621,normal,,,273627,,,,,,
1240580835,normal,,,273640,,,,,,
1240663586,blocker,,,273687,,,,,,
1240759027,normal,,,273748,,,,,,
1240772414,normal,,,273757,,,,,,
1240822198,normal,,,273861,,,,,,
1240939026,normal,,,274203,,,,,,
1241014376,normal,,,274420,,,,,,
1241077786,normal,,,274517,,,,,,
1241081492,normal,,,274527,,,,,,
1241125332,major,,,274624,,,,,,
1241193640,normal,,,274702,,,,,,
1241402085,normal,,,274786,,,,,,
1241451533,normal,,,274901,,,,,,
1241483103,major,,,274934,,,,,,
1241545489,normal,,,275086,,,,,,
1241563789,normal,,,275100,,,,,,
1242181103,major,,,276034,,,,,,
1242200896,normal,,,276081,,,,,,
1242980870,normal,,,277472,,,,,,
1242994555,normal,,,277514,,,,,,
1243265555,major,,,277768,,,,,,
1243957004,normal,,,278876,,,,,,
1244448746,normal,,,279470,,,,,,
1244517464,normal,,,279583,,,,,,
1244532011,normal,,,279609,,,,,,
1245240605,normal,,,280657,,,,,,
1245659308,normal,,,281088,,,,,,
1245683157,normal,,,281150,,,,,,
1245840198,normal,,,281372,,,,,,
1245926664,normal,,,281539,,,,,,
1245956183,normal,,,281592,,,,,,
1246500450,normal,,,282260,,,,,,
1246582596,normal,,,282341,,,,,,
1246974294,major,,,282740,,,,,,
1247142228,normal,,,283060,,,,,,
1247143185,normal,,,283063,,,,,,
1247152908,normal,,,283078,,,,,,
1247159882,major,,,283091,,,,,,
1247231818,major,,,283185,,,,,,
1247231862,normal,,,283186,,,,,,
1248360613,normal,,,284499,,,,,,
1248709107,normal,,,284806,,,,,,
1248858272,normal,,,285018,,,,,,
1248947346,normal,,,285177,,,,,,
1250485340,normal,,,286783,,,,,,
1250747361,normal,,,287166,,,,,,
1250792686,normal,,,287253,,,,,,
1251302213,normal,,,287751,,,,,,
1251342998,minor,,,287800,,,,,,
1251733064,normal,,,288186,,,,,,
1251741018,normal,,,288195,,,,,,
1251931004,normal,,,288426,,,,,,
1253089930,major,,,289614,,,,,,
1253259078,normal,,,289851,,,,,,
1254139819,normal,,,290729,,,,,,
1254223995,normal,,,290828,,,,,,
1254739774,normal,,,291389,,,,,,
1254773558,normal,,,291436,,,,,,
1255050727,normal,,,291872,,,,,,
1255083189,minor,,,291930,,,,,,
1256049305,normal,,,292821,,,,,,
1256108094,major,,,292885,,,,,,
1256310137,normal,,,293218,,,,,,
1256310274,normal,,,293219,,,,,,
1256790775,normal,,,293647,,,,,,
1257135043,major,,,293905,,,,,,
1257211028,normal,,,294019,,,,,,
1257413772,normal,,,294334,,,,,,
1258378417,normal,,,295282,,,,,,
1258664977,normal,,,295673,,,,,,
1259243910,normal,,,296287,,,,,,
1259494388,normal,,,296417,,,,,,
1259758904,normal,,,296737,,,,,,
1260173087,normal,,,297064,,,,,,
1261139520,normal,,,298212,,,,,,
1261174334,major,,,298239,,,,,,
1262619565,normal,,,298799,,,,,,
1263481983,normal,,,299705,,,,,,
1263549650,normal,,,299776,,,,,,
1263891183,normal,,,300052,,,,,,
1264594044,normal,,,301037,,,,,,
1264781854,normal,,,301311,,,,,,
1265864635,normal,,,302562,,,,,,
1266414850,normal,,,303117,,,,,,
1266573149,normal,,,303332,,,,,,
1267506454,normal,,,304338,,,,,,
1267541190,normal,,,304419,,,,,,
1267605932,normal,,,304513,,,,,,
1267641218,normal,,,304603,,,,,,
1268308049,normal,,,305548,,,,,,
1268311023,normal,,,305560,,,,,,
1268335833,major,,,305623,,,,,,
1268640283,normal,,,305845,,,,,,
1268981185,normal,,,306510,,,,,,
1269159093,normal,,,306637,,,,,,
1269370332,normal,,,306892,,,,,,
1269428396,minor,,,306957,,,,,,
1269533361,normal,,,307141,,,,,,
1269558775,normal,,,307157,,,,,,
1270553525,normal,,,308243,,,,,,
1270821313,normal,,,308696,,,,,,
1271060807,normal,,,308842,,,,,,
1271137693,normal,,,308986,,,,,,
1271318118,normal,,,309311,,,,,,
1271502190,normal,,,309572,,,,,,
1272230788,normal,,,310406,,,,,,
1272325586,normal,,,310568,,,,,,
1272367240,normal,,,310674,,,,,,
1272377818,normal,,,310710,,,,,,
1273255815,normal,,,312140,,,,,,
1273843717,normal,,,312972,,,,,,
1274438143,normal,,,313940,,,,,,
1274876859,normal,,,314550,,,,,,
1275312181,normal,,,315130,,,,,,
1275444330,normal,,,315353,,,,,,
1275460791,normal,,,315388,,,,,,
1275475767,normal,,,315424,,,,,,
1275537907,critical,,,315548,,,,,,
1275569197,blocker,,,315647,,,,,,
1275595099,normal,,,315710,,,,,,
1275637353,major,,,315762,,,,,,
1275644506,normal,,,315792,,,,,,
1276082152,normal,,,316339,,,,,,
1276258802,major,,,316641,,,,,,
1277206795,normal,,,317621,,,,,,
1277388305,normal,,,317878,,,,,,
1277695096,normal,,,318144,,,,,,
1279244393,critical,,,320078,,,,,,
1279906309,trivial,,,320779,,,,,,
1279906955,trivial,,,320780,,,,,,
1279907325,trivial,,,320781,,,,,,
1279907698,trivial,,,320782,,,,,,
1279946742,trivial,,,320794,,,,,,
1279949613,trivial,,,320797,,,,,,
1279949809,trivial,,,320798,,,,,,
1279951707,trivial,,,320800,,,,,,
1279955508,normal,,,320803,,,,,,
1279955810,normal,,,320806,,,,,,
1280995165,major,,,321877,,,,,,
1280999017,major,,,321888,,,,,,
1281005165,major,,,321901,,,,,,
1281537561,normal,,,322433,,,,,,
1282059483,normal,,,322961,,,,,,
1282238277,normal,,,323197,,,,,,
1282309048,normal,,,323286,,,,,,
1282748317,normal,,,323654,,,,,,
1282899058,normal,,,323837,,,,,,
1283741496,major,,,324553,,,,,,
1284571633,normal,,,325401,,,,,,
1284965505,normal,,,325749,,,,,,
1285329615,major,,,326181,,,,,,
1286891286,normal,,,327607,,,,,,
1286974546,major,,,327706,,,,,,
1287670732,normal,,,328405,,,,,,
1287807952,normal,,,328526,,,,,,
1288524246,normal,,,329162,,,,,,
1288555215,minor,,,329169,,,,,,
1288939191,normal,,,329530,,,,,,
1289294276,normal,,,329807,,,,,,
1289912493,normal,,,330392,,,,,,
1291629045,normal,,,331917,,,,,,
1291866323,normal,,,332199,,,,,,
1293175814,normal,,,333195,,,,,,
1295424877,normal,,,334785,,,,,,
1295531961,normal,,,334941,,,,,,
1296722043,normal,,,336233,,,,,,
1297647954,normal,,,337088,,,,,,
1299150618,normal,,,338835,,,,,,
1299235062,normal,,,338958,,,,,,
1301989706,normal,,,341906,,,,,,
1302608620,normal,,,342616,,,,,,
1302698653,normal,,,342750,,,,,,
1303091085,major,,,343094,,,,,,
1136800213,normal,,,123110,,,,,,
1140540852,trivial,,,128908,,,,,,
1141028054,normal,,,129570,,,,,,
1141898904,normal,,,131115,,,,,,
1144674777,normal,,,135973,,,,,,
1144796653,normal,,,136269,,,,,,
1145513364,normal,,,137698,,,,,,
1147084397,normal,,,140611,,,,,,
1147181216,normal,,,140906,,,,,,
1147702669,normal,,,141878,,,,,,
1147878706,trivial,,,142358,,,,,,
1148846372,normal,,,144145,,,,,,
1148917637,normal,,,144324,,,,,,
1149691456,normal,,,145872,,,,,,
1150447399,normal,,,147449,,,,,,
1150780483,trivial,,,147851,,,,,,
1150899224,normal,,,148110,,,,,,
1151411863,normal,,,148869,,,,,,
1153246793,normal,,,151025,,,,,,
1154424985,trivial,,,152469,,,,,,
1154444088,trivial,,,152514,,,,,,
1154622846,normal,,,152804,,,,,,
1154700122,normal,,,152876,,,,,,
1155878227,normal,,,154342,,,,,,
1158141463,normal,,,157186,,,,,,
1158638410,normal,,,157768,,,,,,
1160398896,normal,,,160239,,,,,,
1164796141,normal,,,166217,,,,,,
1165941213,trivial,,,167753,,,,,,
1168880165,normal,,,170561,,,,,,
1178185527,minor,,,185375,,,,,,
1178208745,normal,,,185459,,,,,,
1179237825,normal,,,187102,,,,,,
1179824403,normal,,,188332,,,,,,
1179829963,major,,,188373,,,,,,
1179907471,normal,,,188643,,,,,,
1180007021,normal,,,188985,,,,,,
1180343268,normal,,,189453,,,,,,
1180702524,normal,,,190537,,,,,,
1180704935,normal,,,190552,,,,,,
1180705310,normal,,,190555,,,,,,
1181286627,normal,,,191695,,,,,,
1181287089,normal,,,191697,,,,,,
1186147804,normal,,,198841,,,,,,
1186479305,normal,,,199096,,,,,,
1187263952,normal,,,200223,,,,,,
1205154044,normal,,,222092,,,,,,
1206682654,normal,,,224556,,,,,,
1208964867,normal,,,228531,,,,,,
1209477092,normal,,,229464,,,,,,
1210348984,normal,,,231393,,,,,,
1211276359,normal,,,233002,,,,,,
1211964077,normal,,,234378,,,,,,
1212049031,normal,,,234634,,,,,,
1212065179,normal,,,234697,,,,,,
1212389937,trivial,,,235119,,,,,,
1212573541,normal,,,235630,,,,,,
1212579096,normal,,,235649,,,,,,
1212579208,normal,,,235650,,,,,,
1212654545,normal,,,235832,,,,,,
1214995425,normal,,,239269,,,,,,
1215505387,normal,,,239992,,,,,,
1216729884,normal,,,241727,,,,,,
1216893656,normal,,,241986,,,,,,
1218104415,normal,,,243451,,,,,,
1218105252,normal,,,243454,,,,,,
1219724751,normal,,,245227,,,,,,
1219919497,normal,,,245556,,,,,,
1222494758,minor,,,248831,,,,,,
1223649110,normal,,,250488,,,,,,
1224508906,normal,,,251459,,,,,,
1224831767,normal,,,251994,,,,,,
1225375842,normal,,,252871,,,,,,
1227013309,normal,,,255692,,,,,,
1228724104,blocker,,,257922,,,,,,
1231241627,normal,,,260074,,,,,,
1231421806,normal,,,260435,,,,,,
1231684962,normal,,,260642,,,,,,
1235554377,normal,,,266144,,,,,,
1237148145,normal,,,268698,,,,,,
1237894807,normal,,,269846,,,,,,
1239146437,major,,,271552,,,,,,
1239953603,normal,,,272693,,,,,,
1241000597,normal,,,274336,,,,,,
1241094637,normal,,,274565,,,,,,
1241173919,major,,,274661,,,,,,
1241176102,normal,,,274666,,,,,,
1241176305,normal,,,274667,,,,,,
1241705526,normal,,,275371,,,,,,
1242053784,normal,,,275732,,,,,,
1242099442,normal,,,275833,,,,,,
1242200147,normal,,,276077,,,,,,
1242204995,normal,,,276104,,,,,,
1242205353,normal,,,276107,,,,,,
1242877816,normal,,,277308,,,,,,
1242904219,major,,,277357,,,,,,
1242976318,normal,,,277457,,,,,,
1243244033,normal,,,277717,,,,,,
1243244782,normal,,,277720,,,,,,
1243245279,normal,,,277722,,,,,,
1243248828,normal,,,277732,,,,,,
1243345243,normal,,,277936,,,,,,
1243501545,normal,,,278228,,,,,,
1243501939,normal,,,278231,,,,,,
1243502232,normal,,,278233,,,,,,
1243503296,normal,,,278240,,,,,,
1243592207,normal,,,278418,,,,,,
1244014537,normal,,,278950,,,,,,
1244035205,normal,,,279004,,,,,,
1244044247,normal,,,279034,,,,,,
1244123963,normal,,,279160,,,,,,
1244191147,major,,,279266,,,,,,
1245655031,normal,,,281073,,,,,,
1246289826,minor,,,281922,,,,,,
1247831689,normal,,,283878,,,,,,
1249924407,trivial,,,286191,,,,,,
1249924917,minor,,,286192,,,,,,
1250390612,minor,,,286720,,,,,,
1250390644,normal,,,286721,,,,,,
1251964748,normal,,,288476,,,,,,
1251965748,normal,,,288479,,,,,,
1251967206,normal,,,288484,,,,,,
1251975007,normal,,,288521,,,,,,
1253628141,normal,,,290178,,,,,,
1253692843,normal,,,290269,,,,,,
1254228532,normal,,,290836,,,,,,
1254899842,normal,,,291596,,,,,,
1255069792,normal,,,291896,,,,,,
1256292080,normal,,,293194,,,,,,
1256620075,normal,,,293414,,,,,,
1257121742,trivial,,,293891,,,,,,
1258612718,minor,,,295579,,,,,,
1258624011,minor,,,295608,,,,,,
1259932258,normal,,,296956,,,,,,
1263203488,normal,,,299289,,,,,,
1263387274,trivial,,,299534,,,,,,
1266845279,normal,,,303530,,,,,,
1267517002,normal,,,304354,,,,,,
1268216701,normal,,,305346,,,,,,
1271416710,normal,,,309521,,,,,,
1272278512,normal,,,310493,,,,,,
1274862423,normal,,,314468,,,,,,
1274872619,normal,,,314537,,,,,,
1274881439,normal,,,314561,,,,,,
1274888932,normal,,,314578,,,,,,
1274957801,normal,,,314720,,,,,,
1275046093,normal,,,314918,,,,,,
1275447745,normal,,,315359,,,,,,
1275482371,major,,,315450,,,,,,
1275482427,minor,,,315452,,,,,,
1277725838,normal,,,318217,,,,,,
1280120326,normal,,,320884,,,,,,
1280135580,normal,,,320919,,,,,,
1280539466,normal,,,321420,,,,,,
1286041772,normal,,,326852,,,,,,
1289809484,normal,,,330247,,,,,,
1295520040,trivial,,,334923,,,,,,
1298869041,trivial,,,338391,,,,,,
1304056651,normal,,,344258,,,,,,
1164913318,normal,,,166432,,,,,,
1166368181,normal,,,168360,,,,,,
