update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1146667825,major,,,140080,,,,
1146693302,normal,,,140111,,,,
1146712609,normal,,,140124,,,,
1146712775,normal,,,140125,,,,
1146716895,normal,,,140136,,,,
1146726354,normal,,,140148,,,,
1146726769,normal,,,140149,,,,
1146729016,minor,,,140157,,,,
1146733985,normal,,,140176,,,,
1146735969,normal,,,140183,,,,
1146738186,normal,,,140188,,,,
1146742796,normal,,,140201,,,,
1146745606,normal,,,140214,,,,
1146752794,normal,,,140248,,,,
1146755973,trivial,,,140264,,,,
1146777795,normal,,,140289,,,,
1146778278,normal,,,140292,,,,
1146791714,major,,,140299,,,,
1146797904,normal,,,140315,,,,
1146802798,normal,,,140325,,,,
1146803191,normal,,,140326,,,,
1146805229,normal,,,140332,,,,
1146806116,trivial,,,140338,,,,
1146826280,normal,,,140392,,,,
1146893254,major,,,140465,,,,
1146987809,normal,,,140497,,,,
1146997523,normal,,,140502,,,,
1147007868,normal,,,140505,,,,
1147070958,major,,,140548,,,,
1147071768,normal,,,140551,,,,
1147072356,normal,,,140553,,,,
1147075942,normal,,,140565,,,,
1147076385,normal,,,140567,,,,
1147076795,normal,,,140571,,,,
1147077755,normal,,,140580,,,,
1147079208,normal,,,140585,,,,
1147126930,minor,,,140730,,,,
1147139798,normal,,,140749,,,,
1147143879,normal,,,140755,,,,
1147145848,normal,,,140758,,,,
1147146369,normal,,,140761,,,,
1147152724,normal,,,140771,,,,
1147155919,normal,,,140777,,,,
1147170899,major,,,140837,,,,
1147176010,normal,,,140876,,,,
1147179569,normal,,,140890,,,,
1147179693,normal,,,140892,,,,
1147180092,normal,,,140895,,,,
1147180962,normal,,,140902,,,,
1147181060,major,,,140904,,,,
1147211630,normal,,,140971,,,,
1147218372,normal,,,140982,,,,
1147271844,major,,,141151,,,,
1147311741,normal,,,141213,,,,
1147315818,normal,,,141241,,,,
1147319172,normal,,,141253,,,,
1147321296,minor,,,141262,,,,
1147323820,trivial,,,141277,,,,
1147330658,normal,,,141284,,,,
1147333864,normal,,,141296,,,,
1147339745,minor,,,141325,,,,
1147361462,normal,,,141451,,,,
1147370082,normal,,,141466,,,,
1147397087,trivial,,,141491,,,,
1147401888,normal,,,141500,,,,
1147402085,normal,,,141501,,,,
1147409314,normal,,,141517,,,,
1147417000,normal,,,141527,,,,
1147425149,normal,,,141554,,,,
1147451854,normal,,,141646,,,,
1147491434,normal,,,141661,,,,
1147575496,minor,,,141688,,,,
1147677666,normal,,,141748,,,,
1147685075,normal,,,141776,,,,
1147708888,major,,,141906,,,,
1147764582,trivial,,,141988,,,,
1147765960,normal,,,141994,,,,
1147773603,normal,,,142018,,,,
1147781554,normal,,,142048,,,,
1147784635,critical,,,142057,,,,
1147843100,normal,,,142190,,,,
1147899486,normal,,,142394,,,,
1147901194,normal,,,142400,,,,
1147930330,normal,,,142467,,,,
1147934887,normal,,,142482,,,,
1147970648,minor,,,142662,,,,
1148021449,normal,,,142731,,,,
1148021622,normal,,,142732,,,,
1148246026,normal,,,142922,,,,
1148302410,normal,,,143036,,,,
1148310359,major,,,143073,,,,
1148312914,normal,,,143079,,,,
1148378274,normal,,,143245,,,,
1148435400,trivial,,,143407,,,,
1148437072,normal,,,143410,,,,
1148438090,normal,,,143413,,,,
1148451672,normal,,,143434,,,,
1148651120,normal,,,144030,,,,
1148847039,normal,,,144146,,,,
1148895136,normal,,,144249,,,,
1148962784,normal,,,144410,,,,
1148978711,normal,,,144455,,,,
1148989793,normal,,,144503,,,,
1148994961,minor,,,144524,,,,
1149064738,trivial,,,144678,,,,
1149094557,normal,,,144798,,,,
1149148223,normal,,,144887,,,,
1149166808,normal,,,144941,,,,
1149178378,normal,,,144992,,,,
1149185969,normal,,,145003,,,,
1149215052,normal,,,145028,,,,
1149307752,normal,,,145187,,,,
1149367530,normal,,,145217,,,,
1149583866,minor,,,145546,,,,
1149595822,normal,,,145591,,,,
1149606315,normal,,,145641,,,,
1149654393,major,,,145733,,,,
1149671398,critical,,,145784,,,,
1149771507,normal,,,146087,,,,
1149777217,normal,,,146110,,,,
1149778627,normal,,,146116,,,,
1149780548,normal,,,146122,,,,
1150085830,normal,,,146532,,,,
1150101750,normal,,,146579,,,,
1150110405,normal,,,146624,,,,
1150210760,normal,,,146920,,,,
1150257807,normal,,,147025,,,,
1150280764,normal,,,147079,,,,
1150343162,normal,,,147260,,,,
1150343178,normal,,,147261,,,,
1150343210,normal,,,147262,,,,
1150626151,normal,,,147668,,,,
1150693449,normal,,,147708,,,,
1150707689,major,,,147731,,,,
1150720819,normal,,,147767,,,,
1150736227,normal,,,147807,,,,
1150801460,normal,,,147900,,,,
1150863663,normal,,,148011,,,,
1150865333,normal,,,148014,,,,
1150901483,normal,,,148118,,,,
1150949086,normal,,,148179,,,,
1150955100,normal,,,148195,,,,
1150992473,minor,,,148313,,,,
1151043386,normal,,,148373,,,,
1151043660,normal,,,148376,,,,
1151074897,trivial,,,148464,,,,
1151163098,normal,,,148542,,,,
1151166091,normal,,,148543,,,,
1151290416,normal,,,148615,,,,
1151291787,normal,,,148617,,,,
1151299455,normal,,,148635,,,,
1151310298,normal,,,148657,,,,
1151358474,normal,,,148759,,,,
1151461017,normal,,,148943,,,,
1151461916,normal,,,148947,,,,
1151462555,normal,,,148950,,,,
1151463527,major,,,148954,,,,
1151542082,minor,,,149114,,,,
1151662420,major,,,149316,,,,
1151895994,major,,,149433,,,,
1151901656,normal,,,149440,,,,
1151917147,normal,,,149468,,,,
1151938853,normal,,,149496,,,,
1151983744,normal,,,149538,,,,
1151984445,normal,,,149540,,,,
1151985682,normal,,,149545,,,,
1152015102,normal,,,149599,,,,
1152079579,normal,,,149658,,,,
1152129612,normal,,,149775,,,,
1152146043,normal,,,149782,,,,
1152158404,normal,,,149797,,,,
1152159574,normal,,,149800,,,,
1152159666,normal,,,149801,,,,
1152163993,normal,,,149808,,,,
1152167065,minor,,,149813,,,,
1152203897,normal,,,149917,,,,
1152239238,normal,,,149954,,,,
1152263173,major,,,149990,,,,
1152266341,normal,,,150009,,,,
1152520337,normal,,,150142,,,,
1152520337,normal,,,150144,,,,
1152521646,minor,,,150149,,,,
1152523734,normal,,,150159,,,,
1152596244,normal,,,150235,,,,
1152611329,normal,,,150273,,,,
1152657587,normal,,,150343,,,,
1152714888,minor,,,150440,,,,
1152756073,major,,,150481,,,,
1152779233,normal,,,150512,,,,
1152796784,normal,,,150558,,,,
1152881033,normal,,,150698,,,,
1153110060,normal,,,150788,,,,
1153132300,normal,,,150829,,,,
1153140769,normal,,,150853,,,,
1153197654,major,,,150922,,,,
1153214358,normal,,,150961,,,,
1153214596,trivial,,,150962,,,,
1153231240,major,,,151003,,,,
1153246319,normal,,,151024,,,,
1153298491,normal,,,151088,,,,
1153319766,normal,,,151134,,,,
1153359336,minor,,,151187,,,,
1153360225,normal,,,151190,,,,
1153384929,normal,,,151246,,,,
1153419406,normal,,,151359,,,,
1153465228,normal,,,151400,,,,
1153470366,normal,,,151408,,,,
1153495215,normal,,,151476,,,,
1153495527,normal,,,151477,,,,
1153497231,normal,,,151481,,,,
1153526872,normal,,,151503,,,,
1153741825,normal,,,151611,,,,
1153798957,minor,,,151672,,,,
1153839928,normal,,,151765,,,,
1153841639,normal,,,151773,,,,
1153887984,normal,,,151814,,,,
1153901073,normal,,,151853,,,,
1153927709,normal,,,151923,,,,
1153982529,normal,,,151988,,,,
1153988933,normal,,,152004,,,,
1153998965,normal,,,152027,,,,
1154058544,trivial,,,152116,,,,
1154073096,minor,,,152142,,,,
1154084894,normal,,,152176,,,,
1154279300,normal,,,152282,,,,
1154362781,normal,,,152384,,,,
1154373293,normal,,,152402,,,,
1154489781,normal,,,152569,,,,
1154521741,normal,,,152639,,,,
1154529210,normal,,,152660,,,,
1154566849,normal,,,152703,,,,
1154592152,normal,,,152735,,,,
1154609665,normal,,,152777,,,,
1154622643,normal,,,152803,,,,
1154925400,minor,,,152954,,,,
1154929774,critical,,,152960,,,,
1154937224,normal,,,152971,,,,
1154940263,normal,,,152977,,,,
1154946811,normal,,,152983,,,,
1154949952,normal,,,152995,,,,
1154954094,normal,,,153005,,,,
1155006848,normal,,,153050,,,,
1155008613,normal,,,153055,,,,
1155008687,trivial,,,153057,,,,
1155011634,normal,,,153066,,,,
1155011983,normal,,,153068,,,,
1155012315,normal,,,153070,,,,
1155013748,major,,,153076,,,,
1155013782,minor,,,153077,,,,
1155013957,normal,,,153079,,,,
1155025783,major,,,153087,,,,
1155029477,normal,,,153098,,,,
1155032024,normal,,,153108,,,,
1155032719,normal,,,153113,,,,
1155032908,trivial,,,153115,,,,
1155040685,normal,,,153143,,,,
1155041129,normal,,,153151,,,,
1155043486,normal,,,153164,,,,
1155044996,normal,,,153173,,,,
1155045820,normal,,,153174,,,,
1155097399,normal,,,153264,,,,
1155107972,normal,,,153287,,,,
1155111416,normal,,,153299,,,,
1155115744,normal,,,153310,,,,
1155116009,normal,,,153312,,,,
1155178553,normal,,,153407,,,,
1155179561,normal,,,153411,,,,
1155186563,normal,,,153421,,,,
1155186685,normal,,,153422,,,,
1155198325,normal,,,153434,,,,
1155200761,normal,,,153443,,,,
1155220653,normal,,,153489,,,,
1155245961,normal,,,153521,,,,
1155269134,normal,,,153554,,,,
1155391856,normal,,,153673,,,,
1155535743,normal,,,153751,,,,
1155559186,normal,,,153807,,,,
1155611151,minor,,,153881,,,,
1155613463,major,,,153884,,,,
1155633549,trivial,,,153922,,,,
1155704588,normal,,,154037,,,,
1155709700,normal,,,154043,,,,
1155710828,normal,,,154044,,,,
1155715420,normal,,,154050,,,,
1155728675,normal,,,154103,,,,
1155756295,major,,,154172,,,,
1155776722,normal,,,154177,,,,
1155789380,major,,,154193,,,,
1155789980,normal,,,154196,,,,
1155799067,major,,,154216,,,,
1155805837,normal,,,154238,,,,
1155807511,minor,,,154244,,,,
1155873306,normal,,,154337,,,,
1155927719,normal,,,154417,,,,
1156008598,major,,,154447,,,,
1156132840,normal,,,154511,,,,
1156139326,normal,,,154519,,,,
1156163528,normal,,,154589,,,,
1156163644,normal,,,154590,,,,
1156170959,normal,,,154609,,,,
1156173343,normal,,,154618,,,,
1156216063,normal,,,154669,,,,
1156218726,normal,,,154676,,,,
1156250462,normal,,,154735,,,,
1156271499,normal,,,154787,,,,
1156307332,normal,,,154840,,,,
1156318122,normal,,,154851,,,,
1156325532,normal,,,154872,,,,
1156344589,normal,,,154936,,,,
1156424483,normal,,,155094,,,,
1156427120,normal,,,155103,,,,
1156430776,major,,,155113,,,,
1156766690,normal,,,155438,,,,
1156846248,normal,,,155563,,,,
1156863496,normal,,,155603,,,,
1156920083,normal,,,155678,,,,
1156925111,normal,,,155685,,,,
1157009526,minor,,,155815,,,,
1157013084,normal,,,155828,,,,
1157013782,normal,,,155833,,,,
1157014203,normal,,,155835,,,,
1157014762,normal,,,155837,,,,
1157032490,minor,,,155894,,,,
1157045080,normal,,,155913,,,,
1157098719,normal,,,155981,,,,
1157101176,major,,,155988,,,,
1157183686,normal,,,156032,,,,
1157183895,normal,,,156033,,,,
1157335569,major,,,156088,,,,
1157363535,normal,,,156117,,,,
1157444370,critical,,,156202,,,,
1157459155,critical,,,156239,,,,
1157513317,normal,,,156333,,,,
1157614846,normal,,,156513,,,,
1157615353,normal,,,156514,,,,
1157615713,normal,,,156515,,,,
1157629141,normal,,,156563,,,,
1157631562,trivial,,,156575,,,,
1157648239,normal,,,156622,,,,
1157712045,normal,,,156730,,,,
1157714691,normal,,,156738,,,,
1157777796,normal,,,156797,,,,
1157941200,normal,,,156842,,,,
1157976539,normal,,,156911,,,,
1158059172,normal,,,157069,,,,
1158066369,normal,,,157081,,,,
1158067113,normal,,,157085,,,,
1158119318,normal,,,157147,,,,
1158131688,trivial,,,157165,,,,
1158133893,normal,,,157169,,,,
1158141489,normal,,,157187,,,,
1158146368,normal,,,157203,,,,
1158200766,normal,,,157276,,,,
1158305224,normal,,,157466,,,,
1158307196,normal,,,157468,,,,
1158326366,normal,,,157516,,,,
1158341821,normal,,,157541,,,,
1158382452,trivial,,,157565,,,,
1158568461,major,,,157639,,,,
1158636166,normal,,,157757,,,,
1158637442,normal,,,157763,,,,
1158637675,normal,,,157765,,,,
1158638019,normal,,,157767,,,,
1158638758,normal,,,157769,,,,
1158639013,normal,,,157771,,,,
1158639482,normal,,,157772,,,,
1158640578,normal,,,157774,,,,
1158640656,normal,,,157775,,,,
1158642779,minor,,,157784,,,,
1158646236,normal,,,157789,,,,
1158646773,normal,,,157791,,,,
1158647399,normal,,,157794,,,,
1158649488,normal,,,157798,,,,
1158650918,normal,,,157806,,,,
1158651141,normal,,,157807,,,,
1158651523,normal,,,157809,,,,
1158652050,normal,,,157812,,,,
1158653941,normal,,,157827,,,,
1158654960,normal,,,157830,,,,
1158660750,normal,,,157857,,,,
1158661069,normal,,,157860,,,,
1158661305,normal,,,157861,,,,
1158688695,normal,,,157922,,,,
1158727100,normal,,,157967,,,,
1158744796,normal,,,158008,,,,
1158751152,normal,,,158028,,,,
1158755544,minor,,,158041,,,,
1158810591,major,,,158120,,,,
1158812794,normal,,,158124,,,,
1158846311,minor,,,158207,,,,
1158847735,normal,,,158209,,,,
1158932589,normal,,,158375,,,,
1158947653,normal,,,158396,,,,
1159112518,major,,,158480,,,,
1159277168,normal,,,158842,,,,
1159322232,normal,,,158932,,,,
1159337866,normal,,,158956,,,,
1159363222,normal,,,159018,,,,
1159403452,critical,,,159073,,,,
1159419524,normal,,,159100,,,,
1159510203,normal,,,159262,,,,
1159534009,normal,,,159337,,,,
1159724577,normal,,,159424,,,,
1159774380,normal,,,159449,,,,
1159781273,normal,,,159462,,,,
1159784914,normal,,,159466,,,,
1159883927,normal,,,159638,,,,
1159953650,critical,,,159733,,,,
1159963785,normal,,,159772,,,,
1159971217,minor,,,159802,,,,
1160012519,normal,,,159843,,,,
1160034859,normal,,,159875,,,,
1160037202,normal,,,159884,,,,
1160038022,normal,,,159885,,,,
1160041566,normal,,,159897,,,,
1160103451,normal,,,159982,,,,
1160120652,normal,,,160010,,,,
1160383771,normal,,,160218,,,,
1160388762,normal,,,160227,,,,
1160443407,major,,,160270,,,,
1160454131,normal,,,160283,,,,
1160467637,normal,,,160312,,,,
1160470288,minor,,,160321,,,,
1160555261,normal,,,160480,,,,
1160566291,normal,,,160521,,,,
1160577131,normal,,,160553,,,,
1160627299,normal,,,160652,,,,
1160651790,normal,,,160715,,,,
1160659968,normal,,,160735,,,,
1160718752,normal,,,160847,,,,
1160723064,normal,,,160853,,,,
1160724835,normal,,,160858,,,,
1160725748,normal,,,160860,,,,
1160932089,normal,,,160984,,,,
1160932250,normal,,,160985,,,,
1160932432,normal,,,160988,,,,
1160935079,normal,,,160989,,,,
1160940593,normal,,,160992,,,,
1160969217,normal,,,161021,,,,
1160979197,normal,,,161039,,,,
1161052358,normal,,,161192,,,,
1161060770,normal,,,161205,,,,
1161130564,normal,,,161360,,,,
1161149068,normal,,,161395,,,,
1161159443,normal,,,161414,,,,
1161165092,normal,,,161430,,,,
1161170879,normal,,,161444,,,,
1161171789,normal,,,161446,,,,
1161175319,normal,,,161452,,,,
1161182697,normal,,,161475,,,,
1161184319,normal,,,161480,,,,
1161223953,major,,,161522,,,,
1161246953,normal,,,161577,,,,
1161271061,normal,,,161659,,,,
1161325058,normal,,,161713,,,,
1161478979,normal,,,161862,,,,
1161593501,normal,,,161954,,,,
1161658810,normal,,,162045,,,,
1161658994,normal,,,162046,,,,
1161746074,normal,,,162179,,,,
1161758139,normal,,,162196,,,,
1161807496,normal,,,162342,,,,
1161845765,normal,,,162395,,,,
1161857247,normal,,,162424,,,,
1161914983,normal,,,162530,,,,
1161921603,normal,,,162540,,,,
1161921887,normal,,,162542,,,,
1161923465,normal,,,162544,,,,
1161923571,normal,,,162545,,,,
1161926357,major,,,162548,,,,
1161929831,normal,,,162549,,,,
1161941621,normal,,,162573,,,,
1162134607,minor,,,162708,,,,
1162262203,normal,,,162856,,,,
1162266387,major,,,162867,,,,
1162266860,normal,,,162868,,,,
1162268104,normal,,,162871,,,,
1162272552,minor,,,162875,,,,
1162273667,normal,,,162876,,,,
1162275211,normal,,,162882,,,,
1162278207,normal,,,162890,,,,
1162279173,major,,,162892,,,,
1162279782,normal,,,162895,,,,
1162285186,minor,,,162908,,,,
1162286196,normal,,,162911,,,,
1162286265,normal,,,162912,,,,
1162289557,normal,,,162924,,,,
1162355178,normal,,,163038,,,,
1162357901,major,,,163044,,,,
1162360879,major,,,163050,,,,
1162370957,normal,,,163063,,,,
1162388308,normal,,,163121,,,,
1162388311,normal,,,163122,,,,
1162442215,normal,,,163191,,,,
1162444947,normal,,,163192,,,,
1162445610,normal,,,163193,,,,
1162478899,normal,,,163255,,,,
1162486618,minor,,,163277,,,,
1162549225,normal,,,163347,,,,
1162552803,normal,,,163354,,,,
1162578442,normal,,,163415,,,,
1162644623,major,,,163452,,,,
1162648426,normal,,,163454,,,,
1162682895,normal,,,163465,,,,
1162809465,normal,,,163555,,,,
1162870444,normal,,,163640,,,,
1162888700,normal,,,163660,,,,
1162903264,normal,,,163700,,,,
1162955046,normal,,,163772,,,,
1162965060,normal,,,163789,,,,
1162971624,normal,,,163799,,,,
1162973186,normal,,,163804,,,,
1162983628,normal,,,163829,,,,
1163042865,normal,,,163930,,,,
1163043041,normal,,,163931,,,,
1163072427,normal,,,163989,,,,
1163134184,trivial,,,164086,,,,
1163135208,trivial,,,164087,,,,
1163144413,normal,,,164105,,,,
1163151991,normal,,,164129,,,,
1163156730,normal,,,164140,,,,
1163162945,normal,,,164156,,,,
1163182484,normal,,,164207,,,,
1163317710,normal,,,164256,,,,
1163409454,normal,,,164325,,,,
1163417783,normal,,,164358,,,,
1163425069,normal,,,164377,,,,
1163493425,normal,,,164472,,,,
1163505128,normal,,,164505,,,,
1163558469,normal,,,164596,,,,
1163562643,normal,,,164607,,,,
1163644861,minor,,,164779,,,,
1163740080,major,,,164943,,,,
1163740542,normal,,,164944,,,,
1163768393,normal,,,165015,,,,
1163778869,normal,,,165050,,,,
1163791469,normal,,,165063,,,,
1163846735,minor,,,165078,,,,
1164021160,normal,,,165179,,,,
1164031446,normal,,,165211,,,,
1164080611,normal,,,165290,,,,
1164081547,normal,,,165293,,,,
1164089710,minor,,,165302,,,,
1164098929,normal,,,165314,,,,
1164098944,normal,,,165315,,,,
1164133243,normal,,,165395,,,,
1164201831,normal,,,165506,,,,
1164205858,blocker,,,165520,,,,
1164257525,normal,,,165646,,,,
1164263891,normal,,,165654,,,,
1164280167,critical,,,165687,,,,
1164286886,normal,,,165697,,,,
1164290934,minor,,,165706,,,,
1164336905,normal,,,165758,,,,
1164358758,normal,,,165784,,,,
1164363465,normal,,,165797,,,,
1164363915,normal,,,165798,,,,
1164600800,normal,,,165894,,,,
1164614879,normal,,,165913,,,,
1164641093,normal,,,165973,,,,
1164692519,normal,,,166036,,,,
1164698926,normal,,,166050,,,,
1164700844,normal,,,166053,,,,
1164723035,major,,,166111,,,,
1164780879,normal,,,166186,,,,
1164784213,normal,,,166195,,,,
1164796305,normal,,,166218,,,,
1164799347,major,,,166222,,,,
1164864347,normal,,,166334,,,,
1164942071,normal,,,166457,,,,
1164960789,normal,,,166484,,,,
1164971576,normal,,,166519,,,,
1165317442,major,,,166811,,,,
1165338129,normal,,,166872,,,,
1165395833,normal,,,166961,,,,
1165396634,normal,,,166966,,,,
1165461735,minor,,,167049,,,,
1165516130,normal,,,167185,,,,
1165570063,normal,,,167241,,,,
1165776788,minor,,,167361,,,,
1165823144,normal,,,167411,,,,
1165848563,normal,,,167485,,,,
1165894277,normal,,,167555,,,,
1165898719,normal,,,167570,,,,
1165908740,normal,,,167616,,,,
1165910437,normal,,,167622,,,,
1165912237,normal,,,167632,,,,
1165912572,normal,,,167634,,,,
1165914352,normal,,,167646,,,,
1165916582,normal,,,167663,,,,
1165921933,minor,,,167682,,,,
1165927687,normal,,,167706,,,,
1165929801,minor,,,167714,,,,
1165937355,normal,,,167746,,,,
1165987258,normal,,,167826,,,,
1165995947,normal,,,167832,,,,
1166019210,normal,,,167945,,,,
1166061233,normal,,,168007,,,,
1166064421,normal,,,168015,,,,
1166071777,major,,,168032,,,,
1166146428,normal,,,168161,,,,
1166171931,normal,,,168209,,,,
1166411244,normal,,,168388,,,,
1166583371,normal,,,168648,,,,
1166603802,normal,,,168691,,,,
1166638248,major,,,168796,,,,
1166689724,major,,,168847,,,,
1166703959,normal,,,168882,,,,
1166980046,normal,,,169016,,,,
1167202275,normal,,,169121,,,,
1167271809,normal,,,169166,,,,
1167724690,normal,,,169331,,,,
1167746069,normal,,,169365,,,,
1167796746,normal,,,169407,,,,
1167813092,minor,,,169430,,,,
1167816961,minor,,,169441,,,,
1167820508,normal,,,169445,,,,
1167821328,normal,,,169446,,,,
1167927893,normal,,,169599,,,,
1167931739,normal,,,169608,,,,
1168001302,normal,,,169713,,,,
1168016342,critical,,,169736,,,,
1168054830,normal,,,169753,,,,
1168232993,major,,,169831,,,,
1168235737,normal,,,169834,,,,
1168247776,minor,,,169840,,,,
1168305585,normal,,,169932,,,,
1168339869,normal,,,169984,,,,
1168352428,normal,,,170009,,,,
1168401733,trivial,,,170061,,,,
1168402458,normal,,,170065,,,,
1168402733,normal,,,170066,,,,
1168403304,normal,,,170069,,,,
1168403535,normal,,,170070,,,,
1168436836,normal,,,170124,,,,
1168446677,normal,,,170144,,,,
1168485490,normal,,,170182,,,,
1168488880,normal,,,170191,,,,
1168496428,normal,,,170209,,,,
1168513377,minor,,,170237,,,,
1168516061,normal,,,170239,,,,
1168577890,normal,,,170310,,,,
1168941655,normal,,,170642,,,,
1169030536,normal,,,170790,,,,
1169040589,normal,,,170819,,,,
1169095986,major,,,170885,,,,
1169179867,minor,,,171022,,,,
1169186402,normal,,,171033,,,,
1169204124,minor,,,171073,,,,
1169218125,normal,,,171099,,,,
1169460414,normal,,,171242,,,,
1169517204,major,,,171356,,,,
1169520885,blocker,,,171359,,,,
1169549016,trivial,,,171422,,,,
1169618710,major,,,171525,,,,
1169632584,major,,,171556,,,,
1169660289,normal,,,171615,,,,
1169718487,normal,,,171688,,,,
1169784299,normal,,,171770,,,,
1169856873,normal,,,171898,,,,
1170012576,normal,,,171954,,,,
1170042595,normal,,,171988,,,,
1170043784,normal,,,171991,,,,
1170060831,normal,,,172014,,,,
1170127708,trivial,,,172126,,,,
1170179954,normal,,,172249,,,,
1170186612,normal,,,172256,,,,
1170213176,normal,,,172284,,,,
1170410694,normal,,,172679,,,,
1170673083,normal,,,172883,,,,
1170691369,major,,,172944,,,,
1170734738,minor,,,173012,,,,
1170735713,normal,,,173014,,,,
1170735914,normal,,,173015,,,,
1170736556,minor,,,173017,,,,
1170736928,normal,,,173018,,,,
1170737927,normal,,,173020,,,,
1170738029,normal,,,173021,,,,
1170738315,normal,,,173024,,,,
1170738785,trivial,,,173026,,,,
1170740446,normal,,,173030,,,,
1170740510,normal,,,173031,,,,
1170746043,minor,,,173043,,,,
1170746363,trivial,,,173045,,,,
1170747537,normal,,,173048,,,,
1170749570,normal,,,173053,,,,
1170750228,major,,,173055,,,,
1170750310,normal,,,173056,,,,
1170752902,minor,,,173079,,,,
1170753477,normal,,,173081,,,,
1170760496,normal,,,173114,,,,
1170763848,trivial,,,173129,,,,
1170764250,normal,,,173131,,,,
1170764660,normal,,,173134,,,,
1170764680,trivial,,,173135,,,,
1170777205,normal,,,173189,,,,
1170844840,normal,,,173295,,,,
1170861011,normal,,,173349,,,,
1170900343,normal,,,173408,,,,
1170906780,normal,,,173425,,,,
1170925810,major,,,173454,,,,
1170933225,normal,,,173492,,,,
1171151366,normal,,,173770,,,,
1171187007,normal,,,173788,,,,
1171442071,normal,,,174165,,,,
1171517585,normal,,,174275,,,,
1171526296,minor,,,174302,,,,
1171534956,normal,,,174327,,,,
1171574674,normal,,,174405,,,,
1171645177,normal,,,174532,,,,
1171742390,normal,,,174567,,,,
1171801236,minor,,,174579,,,,
1171859712,normal,,,174609,,,,
1171866304,normal,,,174615,,,,
1171943269,normal,,,174750,,,,
1171952830,normal,,,174758,,,,
1171961777,normal,,,174781,,,,
1172079247,normal,,,175061,,,,
1172121690,normal,,,175103,,,,
1172145919,normal,,,175155,,,,
1172153389,normal,,,175180,,,,
1172200389,normal,,,175234,,,,
1172204923,normal,,,175244,,,,
1172346484,normal,,,175432,,,,
1172443093,normal,,,175472,,,,
1172458408,normal,,,175495,,,,
1172459795,minor,,,175498,,,,
1172493671,normal,,,175575,,,,
1172494987,normal,,,175582,,,,
1172563820,normal,,,175700,,,,
1172568897,normal,,,175710,,,,
1172582454,major,,,175733,,,,
1172648096,normal,,,175827,,,,
1172650187,normal,,,175830,,,,
1172654961,normal,,,175845,,,,
1172656419,normal,,,175850,,,,
1172665829,normal,,,175880,,,,
1172684951,normal,,,175957,,,,
1172773025,major,,,176125,,,,
1172837066,normal,,,176210,,,,
1172841319,minor,,,176221,,,,
1172873143,normal,,,176267,,,,
1172925550,minor,,,176293,,,,
1173174680,normal,,,176502,,,,
1173247831,normal,,,176595,,,,
1173270936,minor,,,176632,,,,
1173279021,normal,,,176644,,,,
1173355744,minor,,,176738,,,,
1173358574,normal,,,176742,,,,
1173426756,normal,,,176813,,,,
1173429722,minor,,,176824,,,,
1173438050,normal,,,176837,,,,
1173445543,minor,,,176856,,,,
1173469907,normal,,,176877,,,,
1173740991,normal,,,177099,,,,
1173793904,normal,,,177191,,,,
1173799920,normal,,,177206,,,,
1173859051,normal,,,177324,,,,
1173864304,normal,,,177339,,,,
1173865904,minor,,,177347,,,,
1173869414,minor,,,177359,,,,
1173877069,normal,,,177390,,,,
1173881080,normal,,,177402,,,,
1173883112,normal,,,177411,,,,
1173885545,major,,,177417,,,,
1173928712,normal,,,177501,,,,
1173928761,minor,,,177502,,,,
1173950305,major,,,177552,,,,
1173979451,normal,,,177676,,,,
1174012680,critical,,,177707,,,,
1174015034,normal,,,177709,,,,
1174028772,normal,,,177738,,,,
1174047562,normal,,,177796,,,,
1174048858,normal,,,177800,,,,
1174051801,normal,,,177812,,,,
1174248234,normal,,,177972,,,,
1174274926,normal,,,178006,,,,
1174277179,normal,,,178013,,,,
1174358878,normal,,,178190,,,,
1174368466,trivial,,,178216,,,,
1174374570,normal,,,178238,,,,
1174390924,normal,,,178335,,,,
1174409758,normal,,,178440,,,,
1174433997,normal,,,178484,,,,
1174452832,normal,,,178503,,,,
1174454066,normal,,,178505,,,,
1174455587,normal,,,178508,,,,
1174468869,minor,,,178549,,,,
1174542147,minor,,,178754,,,,
1174555649,minor,,,178799,,,,
1174561547,normal,,,178822,,,,
1174899695,normal,,,179316,,,,
1174972229,normal,,,179485,,,,
1174979877,normal,,,179511,,,,
1174983662,normal,,,179536,,,,
1175053050,normal,,,179696,,,,
1175144661,normal,,,179968,,,,
1175168184,normal,,,180042,,,,
1175172728,normal,,,180057,,,,
1175173472,critical,,,180058,,,,
1175249184,normal,,,180230,,,,
1175251110,normal,,,180241,,,,
1175280201,minor,,,180330,,,,
1175280507,normal,,,180331,,,,
1175456741,major,,,180406,,,,
1175491829,normal,,,180470,,,,
1175504271,normal,,,180494,,,,
1175622003,normal,,,180828,,,,
1175677857,minor,,,180970,,,,
1175696229,normal,,,181054,,,,
1175697708,normal,,,181059,,,,
1175733737,minor,,,181127,,,,
1175743352,normal,,,181157,,,,
1175744578,normal,,,181160,,,,
1175747461,normal,,,181165,,,,
1175755467,normal,,,181188,,,,
1175776866,normal,,,181277,,,,
1175952326,minor,,,181496,,,,
1176112378,normal,,,181614,,,,
1176190252,normal,,,181758,,,,
1176199467,normal,,,181789,,,,
1176204161,normal,,,181805,,,,
