update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1146228623,Platform,,,139269,,,,,,
1146601241,Platform,,,139881,,,,,,
1146649787,Platform,,,139991,,,,,,
1146650158,Platform,,,139997,,,,,,
1146662158,Platform,,,140055,,,,,,
1146814743,Platform,,,140356,,,,,,
1146815034,Platform,,,140358,,,,,,
1146820434,Platform,,,140374,,,,,,
1146828127,Platform,,,140397,,,,,,
1147092630,Platform,,,140634,,,,,,
1147095669,Platform,,,140652,,,,,,
1147100731,Platform,,,140685,,,,,,
1147101729,Platform,,,140696,,,,,,
1147152430,Platform,,,140770,,,,,,
1147158303,Platform,,,140784,,,,,,
1147167159,Platform,,,140815,,,,,,
1147170639,Platform,,,140831,,,,,,
1147185780,Platform,,,140936,,,,,,
1147242106,Platform,,,141010,,,,,,
1147352623,Platform,,,141381,,,,,,
1147359597,Platform,,,141433,,,,,,
1147685818,Platform,,,141784,,,,,,
1147760624,Platform,,,141982,,,,,,
1147805011,Platform,,,142125,,,,,,
1147870212,Platform,,,142314,,,,,,
1147939103,Platform,,,142495,,,,,,
1147942597,Platform,,,142504,,,,,,
1148182132,Platform,,,142909,,,,,,
1148253134,Platform,,,142926,,,,,,
1149000257,Platform,,,144549,,,,,,
1149166838,Platform,,,144942,,,,,,
1149168576,Platform,,,144955,,,,,,
1149177756,Platform,,,144990,,,,,,
1149178171,Platform,,,144991,,,,,,
1149505612,Platform,,,145384,,,,,,
1149512626,Platform,,,145410,,,,,,
1149586590,Platform,,,145562,,,,,,
1149730630,Platform,,,145949,,,,,,
1149770220,Platform,,,146083,,,,,,
1150201015,Platform,,,146883,,,,,,
1150464796,Platform,,,147513,,,,,,
1150468545,Platform,,,147519,,,,,,
1150468898,Platform,,,147520,,,,,,
1150883085,Platform,,,148063,,,,,,
1151064191,Platform,,,148425,,,,,,
1151329472,Platform,,,148718,,,,,,
1151330177,Platform,,,148719,,,,,,
1151395940,Platform,,,148817,,,,,,
1151945203,Platform,,,149501,,,,,,
1151987524,Platform,,,149551,,,,,,
1152072850,Platform,,,149650,,,,,,
1152176009,Platform,,,149834,,,,,,
1152257737,Platform,,,149970,,,,,,
1152261505,Platform,,,149983,,,,,,
1152621583,Platform,,,150292,,,,,,
1153380460,Platform,,,151222,,,,,,
1153730830,Platform,,,151589,,,,,,
1153835491,Platform,,,151749,,,,,,
1153908433,Platform,,,151867,,,,,,
1155110662,Platform,,,153297,,,,,,
1155294755,Platform,,,153609,,,,,,
1155305489,Platform,,,153643,,,,,,
1155620279,Platform,,,153890,,,,,,
1155644783,Platform,,,153955,,,,,,
1155721529,Platform,,,154069,,,,,,
1156261861,Platform,,,154769,,,,,,
1156771273,Platform,,,155449,,,,,,
1157088848,Platform,,,155965,,,,,,
1157387134,Platform,,,156133,,,,,,
1157639920,Platform,,,156604,,,,,,
1158239781,Platform,,,157383,,,,,,
1158550244,Platform,,,157616,,,,,,
1158706745,Platform,,,157942,,,,,,
1159347857,Platform,,,158974,,,,,,
1159439921,Platform,,,159140,,,,,,
1159440762,Platform,,,159145,,,,,,
1159518097,Platform,,,159287,,,,,,
1159832702,Platform,,,159542,,,,,,
1159872740,Platform,,,159613,,,,,,
1159897008,Platform,,,159674,,,,,,
1160466826,Platform,,,160309,,,,,,
1160580080,Platform,,,160566,,,,,,
1160745677,Platform,,,160919,,,,,,
1160974748,Platform,,,161029,,,,,,
1160975507,Platform,,,161031,,,,,,
1161330279,Platform,,,161720,,,,,,
1161344839,Platform,,,161758,,,,,,
1161612894,Platform,,,162002,,,,,,
1162216023,Platform,,,162789,,,,,,
1162491571,Platform,,,163287,,,,,,
1162553798,Platform,,,163359,,,,,,
1162825036,Platform,,,163595,,,,,,
1162829585,Platform,,,163605,,,,,,
1162995725,Platform,,,163848,,,,,,
1163075152,Platform,,,163999,,,,,,
1163419363,Platform,,,164363,,,,,,
1163499912,Platform,,,164489,,,,,,
1163513822,Platform,,,164526,,,,,,
1163517149,Platform,,,164530,,,,,,
1163671319,Platform,,,164826,,,,,,
1163764338,Platform,,,165000,,,,,,
1163764464,Platform,,,165002,,,,,,
1163764660,Platform,,,165004,,,,,,
1163768036,Platform,,,165013,,,,,,
1164189487,Platform,,,165460,,,,,,
1164279628,Platform,,,165683,,,,,,
1164794469,Platform,,,166216,,,,,,
1164966203,Platform,,,166498,,,,,,
1165097204,Platform,,,166613,,,,,,
1165592051,Platform,,,167296,,,,,,
1165834280,Platform,,,167452,,,,,,
1165834411,Platform,,,167454,,,,,,
1166096674,Platform,,,168095,,,,,,
1166108113,Platform,,,168122,,,,,,
1166959983,Platform,,,169011,,,,,,
1167831178,Platform,,,169466,,,,,,
1167833165,Platform,,,169470,,,,,,
1167913444,Platform,,,169573,,,,,,
1167920482,Platform,,,169588,,,,,,
1168379933,Platform,,,170045,,,,,,
1168577124,Platform,,,170307,,,,,,
1168609665,Platform,,,170352,,,,,,
1168834581,Platform,,,170443,,,,,,
1168839595,Platform,,,170456,,,,,,
1168874281,Platform,,,170544,,,,,,
1168946288,Platform,,,170662,,,,,,
1169035738,Platform,,,170807,,,,,,
1169650087,Platform,,,171600,,,,,,
1169757629,Platform,,,171745,,,,,,
1169770489,Platform,,,171756,,,,,,
1169792425,Platform,,,171781,,,,,,
1170059816,Platform,,,172011,,,,,,
1170147709,Platform,,,172173,,,,,,
1170234510,Platform,,,172322,,,,,,
1170243820,Platform,,,172344,,,,,,
1170673841,Platform,,,172887,,,,,,
1170832693,Platform,,,173264,,,,,,
1170861388,Platform,,,173351,,,,,,
1170866866,Platform,,,173364,,,,,,
1171032415,Platform,,,173692,,,,,,
1171034946,Platform,,,173700,,,,,,
1171390970,Platform,,,174111,,,,,,
1171532351,Platform,,,174320,,,,,,
1171639443,Platform,,,174516,,,,,,
1171792121,Platform,,,174577,,,,,,
1171978891,Platform,,,174845,,,,,,
1171984648,Platform,,,174865,,,,,,
1172052622,Platform,,,174981,,,,,,
1172133726,Platform,,,175122,,,,,,
1172219398,Platform,,,175281,,,,,,
1172246409,Platform,,,175383,,,,,,
1172488467,Platform,,,175567,,,,,,
1172562989,Platform,,,175698,,,,,,
1172566081,Platform,,,175706,,,,,,
1172569019,Platform,,,175711,,,,,,
1172572583,Platform,,,175718,,,,,,
1172729846,Platform,,,176011,,,,,,
1173227607,Platform,,,176570,,,,,,
1173261097,Platform,,,176615,,,,,,
1173691301,Platform,,,176989,,,,,,
1173698828,Platform,,,177019,,,,,,
1173706851,Platform,,,177045,,,,,,
1173881384,Platform,,,177403,,,,,,
1173977341,Platform,,,177667,,,,,,
1173978654,Platform,,,177673,,,,,,
1174017815,Platform,,,177714,,,,,,
1174387515,Platform,,,178314,,,,,,
1174482514,Platform,,,178624,,,,,,
1174491874,Platform,,,178666,,,,,,
1174493141,Platform,,,178669,,,,,,
1174517714,Platform,,,178719,,,,,,
1174524800,Platform,,,178726,,,,,,
1174572998,Platform,,,178869,,,,,,
1174580295,Platform,,,178899,,,,,,
1174750943,Platform,,,179165,,,,,,
1174982237,Platform,,,179531,,,,,,
1175066618,Platform,,,179718,,,,,,
1175076119,Platform,,,179777,,,,,,
1175264430,Platform,,,180292,,,,,,
1175600984,Platform,,,180764,,,,,,
1175601868,Platform,,,180767,,,,,,
1175682599,Platform,,,180988,,,,,,
1175698348,Platform,,,181062,,,,,,
1175756368,Platform,,,181191,,,,,,
1175782719,Platform,,,181307,,,,,,
1176120186,Platform,,,181636,,,,,,
1176120445,Platform,,,181637,,,,,,
1176173313,Platform,,,181720,,,,,,
1176174503,Platform,,,181724,,,,,,
1176216385,Platform,,,181841,,,,,,
1176261236,Platform,,,181902,,,,,,
1176273871,Platform,,,181927,,,,,,
1176303003,Platform,,,182021,,,,,,
1176304072,Platform,,,182029,,,,,,
1176386101,Platform,,,182217,,,,,,
1176436610,Platform,,,182291,,,,,,
1176491253,Platform,,,182423,,,,,,
1176549741,Platform,,,182438,,,,,,
1176698574,Platform,,,182533,,,,,,
1176728380,Platform,,,182610,,,,,,
1176869016,Platform,,,182912,,,,,,
1177072046,Platform,,,183431,,,,,,
1177420163,Platform,,,183845,,,,,,
1177426726,Platform,,,183866,,,,,,
1177475133,Platform,,,183958,,,,,,
1177479156,Platform,,,183963,,,,,,
1177487799,Platform,,,184015,,,,,,
1177489038,Platform,,,184019,,,,,,
1177512576,Platform,,,184123,,,,,,
1177586705,Platform,,,184282,,,,,,
1177599379,Platform,,,184331,,,,,,
1177920150,Platform,,,184698,,,,,,
1178000853,Platform,,,184843,,,,,,
1178092182,Platform,,,185109,,,,,,
1178166276,Platform,,,185308,,,,,,
1178195589,Platform,,,185416,,,,,,
1178276466,Platform,,,185580,,,,,,
1178512427,Platform,,,185732,,,,,,
1178522801,Platform,,,185753,,,,,,
1178607899,Platform,,,185941,,,,,,
1178686288,Platform,,,186121,,,,,,
1178763041,Platform,,,186310,,,,,,
1178877819,Platform,,,186588,,,,,,
1179146936,Platform,,,186860,,,,,,
1179152071,Platform,,,186875,,,,,,
1179202315,Platform,,,186973,,,,,,
1179220877,Platform,,,187024,,,,,,
1179239006,Platform,,,187108,,,,,,
1179309357,Platform,,,187296,,,,,,
1179416124,Platform,,,187692,,,,,,
1179495340,Platform,,,187892,,,,,,
1179618836,Platform,,,187980,,,,,,
1179824315,Platform,,,188331,,,,,,
1179834375,Platform,,,188407,,,,,,
1179844221,Platform,,,188459,,,,,,
1180010348,Platform,,,189000,,,,,,
1180014489,Platform,,,189015,,,,,,
1180382817,Platform,,,189546,,,,,,
1180493618,Platform,,,189857,,,,,,
1180519675,Platform,,,189969,,,,,,
1180535808,Platform,,,190035,,,,,,
1180576345,Platform,,,190145,,,,,,
1181033522,Platform,,,191047,,,,,,
1181033914,Platform,,,191049,,,,,,
1181434959,Platform,,,191838,,,,,,
1181566727,Platform,,,192025,,,,,,
1181632048,Platform,,,192180,,,,,,
1181898349,Platform,,,192886,,,,,,
1182179762,Platform,,,193203,,,,,,
1182315776,Platform,,,193485,,,,,,
1182320834,Platform,,,193497,,,,,,
1182487292,Platform,,,193949,,,,,,
1182612260,Platform,,,194110,,,,,,
1182644153,Platform,,,194132,,,,,,
1182781721,Platform,,,194302,,,,,,
1182861885,Platform,,,194477,,,,,,
1182871609,Platform,,,194511,,,,,,
1182983660,Platform,,,194704,,,,,,
1183532585,Platform,,,195378,,,,,,
1183956209,Platform,,,195807,,,,,,
1184223070,Platform,,,196299,,,,,,
1184581738,Platform,,,196679,,,,,,
1184831628,Platform,,,197139,,,,,,
1185283691,Platform,,,197692,,,,,,
1185434167,Platform,,,197960,,,,,,
1186045125,Platform,,,198682,,,,,,
1186396842,Platform,,,198957,,,,,,
1187684075,Platform,,,200684,,,,,,
1187819992,Platform,,,200893,,,,,,
1187944017,Platform,,,201094,,,,,,
1188207709,Platform,,,201277,,,,,,
1188307926,Platform,,,201469,,,,,,
1188373222,Platform,,,201564,,,,,,
1188381664,Platform,,,201598,,,,,,
1188553589,Platform,,,201920,,,,,,
1188890757,Platform,,,202151,,,,,,
1188980574,Platform,,,202277,,,,,,
1189066494,Platform,,,202454,,,,,,
1189180734,Platform,,,202699,,,,,,
1189498485,Platform,,,202925,,,,,,
1189503004,Platform,,,202942,,,,,,
1189669252,Platform,,,203262,,,,,,
1190193591,Platform,,,203988,,,,,,
1190230498,Platform,,,204059,,,,,,
1190971537,Platform,,,204918,,,,,,
1191207853,Platform,,,205020,,,,,,
1191224689,Platform,,,205054,,,,,,
1191252862,Platform,,,205128,,,,,,
1191403636,Platform,,,205294,,,,,,
1191478684,Platform,,,205423,,,,,,
1191485655,Platform,,,205440,,,,,,
1191635275,Platform,,,205622,,,,,,
1191934725,Platform,,,205856,,,,,,
1192005184,Platform,,,205926,,,,,,
1192047116,Platform,,,206002,,,,,,
1192111780,Platform,,,206082,,,,,,
1192191586,Platform,,,206180,,,,,,
1192444613,Platform,,,206350,,,,,,
1192447864,Platform,,,206359,,,,,,
1192526413,Platform,,,206479,,,,,,
1192999940,Platform,,,207013,,,,,,
1193036966,Platform,,,207046,,,,,,
1193064082,Platform,,,207088,,,,,,
1193125682,Platform,,,207164,,,,,,
1193365654,Platform,,,207551,,,,,,
1193367502,Platform,,,207557,,,,,,
1193386649,Platform,,,207578,,,,,,
1193386965,Platform,,,207579,,,,,,
1193601191,Platform,,,207715,,,,,,
1193720074,Platform,,,207922,,,,,,
1193822029,Platform,,,208227,,,,,,
1194060166,Platform,,,208661,,,,,,
1194060523,Platform,,,208662,,,,,,
1194278985,Platform,,,208821,,,,,,
1194335104,Platform,,,208883,,,,,,
1194336882,Platform,,,208887,,,,,,
1194431361,Platform,,,209050,,,,,,
1194547688,Platform,,,209285,,,,,,
1195031311,Platform,,,209814,,,,,,
1195040771,Platform,,,209840,,,,,,
1195656859,Platform,,,210584,,,,,,
1195812264,Platform,,,210788,,,,,,
1196414489,Platform,,,211597,,,,,,
1196681217,Platform,,,211787,,,,,,
1196697567,Platform,,,211817,,,,,,
1196784760,Platform,,,211932,,,,,,
1196860592,Platform,,,212055,,,,,,
1197467029,Platform,,,212800,,,,,,
1197469517,Platform,,,212805,,,,,,
1197509304,Platform,,,212846,,,,,,
1199275437,Platform,,,214138,,,,,,
1199463857,Platform,,,214406,,,,,,
1199465530,Platform,,,214412,,,,,,
1199676600,Platform,,,214458,,,,,,
1199837328,Platform,,,214707,,,,,,
1199838632,Platform,,,214709,,,,,,
1200040157,Platform,,,215021,,,,,,
1200046520,Platform,,,215046,,,,,,
1200047160,Platform,,,215050,,,,,,
1200392293,Platform,,,215362,,,,,,
1200480644,Platform,,,215517,,,,,,
1200501865,Platform,,,215577,,,,,,
1201019784,Platform,,,216203,,,,,,
1201092302,Platform,,,216322,,,,,,
1201167658,Platform,,,216456,,,,,,
1201167728,Platform,,,216457,,,,,,
1201244014,Platform,,,216574,,,,,,
1201269724,Platform,,,216628,,,,,,
1201519930,Platform,,,216796,,,,,,
1202134159,Platform,,,217735,,,,,,
1202205742,Platform,,,217850,,,,,,
1202474408,Platform,,,218356,,,,,,
1202913606,Platform,,,218869,,,,,,
1202996304,Platform,,,219011,,,,,,
1203927447,Platform,,,220182,,,,,,
1203952095,Platform,,,220275,,,,,,
1203956805,Platform,,,220293,,,,,,
1203957208,Platform,,,220294,,,,,,
1204117587,Platform,,,220637,,,,,,
1204207248,Platform,,,220818,,,,,,
1204295926,Platform,,,221001,,,,,,
1204616404,Platform,,,221311,,,,,,
1204728859,Platform,,,221584,,,,,,
1204902159,Platform,,,221918,,,,,,
1205212548,Platform,,,222201,,,,,,
1205231441,Platform,,,222247,,,,,,
1205239929,Platform,,,222279,,,,,,
1205326932,Platform,,,222453,,,,,,
1205436888,Platform,,,222690,,,,,,
1205606194,Platform,,,222860,,,,,,
1205932398,Platform,,,223232,,,,,,
1205932938,Platform,,,223234,,,,,,
1206006113,Platform,,,223356,,,,,,
1206013742,Platform,,,223372,,,,,,
1206178445,Platform,,,223556,,,,,,
1206373382,Platform,,,223725,,,,,,
1206534779,Platform,,,224151,,,,,,
1206537350,Platform,,,224170,,,,,,
1206539194,Platform,,,224178,,,,,,
1206540426,Platform,,,224182,,,,,,
1206547487,Platform,,,224204,,,,,,
1206604439,Platform,,,224355,,,,,,
1206606533,Platform,,,224360,,,,,,
1206627180,Platform,,,224444,,,,,,
1206634364,Platform,,,224474,,,,,,
1206635712,Platform,,,224478,,,,,,
1206692728,Platform,,,224594,,,,,,
1206693223,Platform,,,224598,,,,,,
1206703179,Platform,,,224669,,,,,,
1206709769,Platform,,,224697,,,,,,
1206773937,Platform,,,224765,,,,,,
1206841588,Platform,,,224788,,,,,,
1206952476,Platform,,,224908,,,,,,
1206970316,Platform,,,224971,,,,,,
1207164366,Platform,,,225459,,,,,,
1207248523,Platform,,,225676,,,,,,
1207513913,Platform,,,225922,,,,,,
1207570545,Platform,,,226020,,,,,,
1207840528,Platform,,,226600,,,,,,
1207906058,Platform,,,226711,,,,,,
1207923981,Platform,,,226755,,,,,,
1208160969,Platform,,,226938,,,,,,
1208183596,Platform,,,227020,,,,,,
1208184189,Platform,,,227026,,,,,,
1208259247,Platform,,,227192,,,,,,
1208326187,Platform,,,227316,,,,,,
1208349589,Platform,,,227397,,,,,,
1208503470,Platform,,,227764,,,,,,
1208725856,Platform,,,227936,,,,,,
1208960638,Platform,,,228508,,,,,,
1209126650,Platform,,,228928,,,,,,
1209133845,Platform,,,228949,,,,,,
1209373591,Platform,,,229082,,,,,,
1209391552,Platform,,,229162,,,,,,
1209395798,Platform,,,229182,,,,,,
1209411982,Platform,,,229204,,,,,,
1209456691,Platform,,,229316,,,,,,
1209685235,Platform,,,229916,,,,,,
1209738135,Platform,,,230028,,,,,,
1209744113,Platform,,,230045,,,,,,
1210037206,Platform,,,230335,,,,,,
1210079054,Platform,,,230463,,,,,,
1210161076,Platform,,,230950,,,,,,
1210462336,Platform,,,231454,,,,,,
1210772130,Platform,,,232170,,,,,,
1210773669,Platform,,,232175,,,,,,
1210854029,Platform,,,232376,,,,,,
1211291322,Platform,,,233051,,,,,,
1211371906,Platform,,,233295,,,,,,
1211372801,Platform,,,233301,,,,,,
1211374003,Platform,,,233311,,,,,,
1211378222,Platform,,,233330,,,,,,
1211382392,Platform,,,233347,,,,,,
1211465927,Platform,,,233566,,,,,,
1211468658,Platform,,,233577,,,,,,
1211818522,Platform,,,234040,,,,,,
1211828373,Platform,,,234051,,,,,,
1211889421,Platform,,,234209,,,,,,
1211921944,Platform,,,234290,,,,,,
1212046945,Platform,,,234623,,,,,,
1212051000,Platform,,,234641,,,,,,
1212131616,Platform,,,234845,,,,,,
1212131992,Platform,,,234847,,,,,,
1212398583,Platform,,,235159,,,,,,
1212400729,Platform,,,235169,,,,,,
1212559366,Platform,,,235572,,,,,,
1212658138,Platform,,,235851,,,,,,
1212677916,Platform,,,235929,,,,,,
1212678437,Platform,,,235931,,,,,,
1212793263,Platform,,,236165,,,,,,
1213004508,Platform,,,236261,,,,,,
1213009817,Platform,,,236281,,,,,,
1213013273,Platform,,,236289,,,,,,
1213025017,Platform,,,236320,,,,,,
1213101593,Platform,,,236483,,,,,,
1213109313,Platform,,,236512,,,,,,
1213115030,Platform,,,236529,,,,,,
1213213751,Platform,,,236775,,,,,,
1213345640,Platform,,,237086,,,,,,
1213607855,Platform,,,237294,,,,,,
1213626548,Platform,,,237354,,,,,,
1213689846,Platform,,,237470,,,,,,
1213802386,Platform,,,237701,,,,,,
1214996765,Platform,,,239272,,,,,,
1215006958,Platform,,,239329,,,,,,
1215050605,Platform,,,239399,,,,,,
1215074109,Platform,,,239451,,,,,,
1215145024,Platform,,,239589,,,,,,
1215410839,Platform,,,239785,,,,,,
1215525038,Platform,,,240070,,,,,,
1215616389,Platform,,,240237,,,,,,
1216110611,Platform,,,240855,,,,,,
1216111578,Platform,,,240859,,,,,,
1216211845,Platform,,,241132,,,,,,
1216282510,Platform,,,241253,,,,,,
1216738934,Platform,,,241748,,,,,,
1216807619,Platform,,,241831,,,,,,
1216816555,Platform,,,241858,,,,,,
1216908135,Platform,,,242024,,,,,,
1217511307,Platform,,,242779,,,,,,
1218164869,Platform,,,243548,,,,,,
1218440002,Platform,,,243748,,,,,,
1218444745,Platform,,,243759,,,,,,
1219100871,Platform,,,244500,,,,,,
1219224063,Platform,,,244712,,,,,,
1219415140,Platform,,,244998,,,,,,
1219774814,Platform,,,245319,,,,,,
1219807003,Platform,,,245360,,,,,,
1219832544,Platform,,,245411,,,,,,
1219837031,Platform,,,245418,,,,,,
1219882887,Platform,,,245487,,,,,,
1219925382,Platform,,,245570,,,,,,
1219994453,Platform,,,245693,,,,,,
1220012826,Platform,,,245735,,,,,,
1220520512,Platform,,,246233,,,,,,
1220596207,Platform,,,246355,,,,,,
1220609993,Platform,,,246395,,,,,,
1221131735,Platform,,,247052,,,,,,
1221135039,Platform,,,247063,,,,,,
1221204786,Platform,,,247158,,,,,,
1221221105,Platform,,,247190,,,,,,
1221478596,Platform,,,247320,,,,,,
1221481098,Platform,,,247324,,,,,,
1221481614,Platform,,,247327,,,,,,
1221482413,Platform,,,247330,,,,,,
1221483314,Platform,,,247332,,,,,,
1221483629,Platform,,,247334,,,,,,
1221558526,Platform,,,247516,,,,,,
1221734434,Platform,,,247850,,,,,,
1221743605,Platform,,,247877,,,,,,
1221746720,Platform,,,247885,,,,,,
1221789617,Platform,,,247936,,,,,,
1222067369,Platform,,,248133,,,,,,
1222146402,Platform,,,248251,,,,,,
1222155728,Platform,,,248265,,,,,,
1222164283,Platform,,,248298,,,,,,
1222182484,Platform,,,248347,,,,,,
1222186254,Platform,,,248358,,,,,,
1222249900,Platform,,,248458,,,,,,
1222250264,Platform,,,248460,,,,,,
1222264051,Platform,,,248492,,,,,,
1222342845,Platform,,,248631,,,,,,
1222356704,Platform,,,248662,,,,,,
1222415285,Platform,,,248720,,,,,,
1222415650,Platform,,,248723,,,,,,
1222428068,Platform,,,248751,,,,,,
1222937880,Platform,,,249503,,,,,,
1223027721,Platform,,,249618,,,,,,
1223037888,Platform,,,249637,,,,,,
1223298436,Platform,,,249857,,,,,,
1223304056,Platform,,,249868,,,,,,
1223304282,Platform,,,249869,,,,,,
1223539337,Platform,,,250286,,,,,,
1223539536,Platform,,,250289,,,,,,
1224116766,Platform,,,251043,,,,,,
1224230005,Platform,,,251228,,,,,,
1224251068,Platform,,,251275,,,,,,
1224483983,Platform,,,251381,,,,,,
1224591488,Platform,,,251585,,,,,,
1224665137,Platform,,,251716,,,,,,
1224742550,Platform,,,251835,,,,,,
1225109715,Platform,,,252231,,,,,,
1225116197,Platform,,,252253,,,,,,
1225358431,Platform,,,252754,,,,,,
1225384175,Platform,,,252905,,,,,,
1225470793,Platform,,,253030,,,,,,
1225728198,Platform,,,253317,,,,,,
1225729826,Platform,,,253332,,,,,,
1225730867,Platform,,,253357,,,,,,
1225731739,Platform,,,253382,,,,,,
1225732398,Platform,,,253409,,,,,,
1225733134,Platform,,,253433,,,,,,
1225733687,Platform,,,253447,,,,,,
1225734089,Platform,,,253458,,,,,,
1225734786,Platform,,,253482,,,,,,
1225735693,Platform,,,253506,,,,,,
1225736440,Platform,,,253532,,,,,,
1225737023,Platform,,,253558,,,,,,
1225737724,Platform,,,253583,,,,,,
1225738194,Platform,,,253609,,,,,,
1225817376,Platform,,,253792,,,,,,
1225827418,Platform,,,253833,,,,,,
1225871257,Platform,,,253907,,,,,,
1225877362,Platform,,,253936,,,,,,
1225877618,Platform,,,253938,,,,,,
1225902079,Platform,,,253997,,,,,,
1225903344,Platform,,,254025,,,,,,
1225904013,Platform,,,254052,,,,,,
1225905268,Platform,,,254104,,,,,,
1225905836,Platform,,,254130,,,,,,
1225906299,Platform,,,254156,,,,,,
1225906935,Platform,,,254182,,,,,,
1225909585,Platform,,,254238,,,,,,
1225910740,Platform,,,254312,,,,,,
1225910828,Platform,,,254313,,,,,,
1225912798,Platform,,,254370,,,,,,
1226047645,Platform,,,254597,,,,,,
1226072818,Platform,,,254658,,,,,,
1226337939,Platform,,,254812,,,,,,
1226338002,Platform,,,254813,,,,,,
1226481724,Platform,,,255057,,,,,,
1226574730,Platform,,,255228,,,,,,
1226677346,Platform,,,255408,,,,,,
1226995036,Platform,,,255641,,,,,,
1227081082,Platform,,,255785,,,,,,
1227088525,Platform,,,255817,,,,,,
1227093060,Platform,,,255840,,,,,,
1227270838,Platform,,,256156,,,,,,
1227521622,Platform,,,256297,,,,,,
1227543254,Platform,,,256345,,,,,,
1227544215,Platform,,,256347,,,,,,
1227544461,Platform,,,256349,,,,,,
1227609315,Platform,,,256459,,,,,,
1227781143,Platform,,,256803,,,,,,
1227869003,Platform,,,256912,,,,,,
1227869111,Platform,,,256913,,,,,,
1227933937,Platform,,,256967,,,,,,
1228204872,Platform,,,257193,,,,,,
1228225166,Platform,,,257253,,,,,,
1228310717,Platform,,,257419,,,,,,
1228315681,Platform,,,257433,,,,,,
1228318431,Platform,,,257441,,,,,,
1228373920,Platform,,,257520,,,,,,
1228742135,Platform,,,257969,,,,,,
1228745019,Platform,,,257974,,,,,,
1228791609,Platform,,,258032,,,,,,
1228809650,Platform,,,258073,,,,,,
1228828576,Platform,,,258155,,,,,,
1228834201,Platform,,,258179,,,,,,
1228883662,Platform,,,258257,,,,,,
1228889403,Platform,,,258269,,,,,,
1228921489,Platform,,,258360,,,,,,
1228992415,Platform,,,258489,,,,,,
1229000091,Platform,,,258519,,,,,,
1229000497,Platform,,,258527,,,,,,
1229061165,Platform,,,258644,,,,,,
1229072461,Platform,,,258660,,,,,,
1229274167,Platform,,,258763,,,,,,
1229354925,Platform,,,258865,,,,,,
1229660717,Platform,,,259350,,,,,,
1230213367,Platform,,,259672,,,,,,
1231338051,Platform,,,260314,,,,,,
1231364064,Platform,,,260344,,,,,,
1231415257,Platform,,,260425,,,,,,
1231415261,Platform,,,260426,,,,,,
1231512788,Platform,,,260591,,,,,,
1231754686,Platform,,,260733,,,,,,
1231764297,Platform,,,260760,,,,,,
1231770962,Platform,,,260779,,,,,,
1231811921,Platform,,,260814,,,,,,
1231877060,Platform,,,260959,,,,,,
1231920826,Platform,,,261014,,,,,,
1231926139,Platform,,,261030,,,,,,
1231994589,Platform,,,261178,,,,,,
1232115278,Platform,,,261389,,,,,,
1232354099,Platform,,,261502,,,,,,
1232379399,Platform,,,261565,,,,,,
1232456760,Platform,,,261693,,,,,,
1232479745,Platform,,,261743,,,,,,
1232569603,Platform,,,261953,,,,,,
1232607132,Platform,,,262002,,,,,,
1232620257,Platform,,,262035,,,,,,
1232621172,Platform,,,262037,,,,,,
1232637074,Platform,,,262083,,,,,,
1232648082,Platform,,,262108,,,,,,
1232725181,Platform,,,262242,,,,,,
1232888715,Platform,,,262321,,,,,,
1232951954,Platform,,,262358,,,,,,
1233028752,Platform,,,262523,,,,,,
1233134805,Platform,,,262771,,,,,,
1233140208,Platform,,,262792,,,,,,
1233302233,Platform,,,263032,,,,,,
1233353313,Platform,,,263121,,,,,,
1233568232,Platform,,,263242,,,,,,
1233664363,Platform,,,263506,,,,,,
1233763019,Platform,,,263706,,,,,,
1233775517,Platform,,,263726,,,,,,
1233933434,Platform,,,264004,,,,,,
1234341569,Platform,,,264522,,,,,,
1234554794,Platform,,,264920,,,,,,
1234578450,Platform,,,264923,,,,,,
1234767730,Platform,,,265006,,,,,,
1234877248,Platform,,,265200,,,,,,
1234950823,Platform,,,265314,,,,,,
1235049327,Platform,,,265525,,,,,,
1235050812,Platform,,,265533,,,,,,
1235145349,Platform,,,265713,,,,,,
1235472480,Platform,,,265981,,,,,,
1235482354,Platform,,,266012,,,,,,
1235717952,Platform,,,266474,,,,,,
1235722713,Platform,,,266486,,,,,,
1235722975,Platform,,,266488,,,,,,
1235732200,Platform,,,266515,,,,,,
1235735001,Platform,,,266525,,,,,,
1235738925,Platform,,,266536,,,,,,
1235987945,Platform,,,266703,,,,,,
1236096210,Platform,,,266942,,,,,,
1236169535,Platform,,,267072,,,,,,
1236248387,Platform,,,267225,,,,,,
1236256987,Platform,,,267248,,,,,,
1236260465,Platform,,,267254,,,,,,
1236314726,Platform,,,267342,,,,,,
1236328291,Platform,,,267370,,,,,,
1236437866,Platform,,,267515,,,,,,
1236697088,Platform,,,267964,,,,,,
1236697932,Platform,,,267970,,,,,,
1236717808,Platform,,,268004,,,,,,
1236743209,Platform,,,268060,,,,,,
1236751898,Platform,,,268092,,,,,,
1236756324,Platform,,,268097,,,,,,
1236786748,Platform,,,268222,,,,,,
1236841090,Platform,,,268327,,,,,,
1236866788,Platform,,,268411,,,,,,
1236870617,Platform,,,268430,,,,,,
1236936222,Platform,,,268535,,,,,,
1236953553,Platform,,,268591,,,,,,
